interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
23,5,322.9708680351906,322.2858680351906,357.4458680351906,222.0481680351906,-0.6850000000000023,VOLATILE,PV_STABLE,HIGH,24556.4,356.88,343.834
24,5,322.9708680351906,322.2858680351906,357.4458680351906,222.0481680351906,-0.6850000000000023,VOLATILE,PV_STABLE,HIGH,24731.480000000003,355.0,343.834
25,6,310.84436656891495,312.119366568915,369.2553665689149,171.83836656891495,1.2750000000000057,STABLE,PV_STABLE,HIGH,25498.309999999998,356.0,376.097
26,6,310.84436656891495,312.119366568915,369.2553665689149,171.83836656891495,1.2750000000000057,STABLE,PV_STABLE,HIGH,25916.219999999994,360.0,376.097
27,6,310.84436656891495,312.119366568915,369.2553665689149,171.83836656891495,1.2750000000000057,STABLE,PV_STABLE,HIGH,26557.39,358.75,376.097
28,6,310.84436656891495,312.119366568915,369.2553665689149,171.83836656891495,1.2750000000000057,STABLE,PV_STABLE,HIGH,26652.940000000002,358.33,376.097
29,7,260.9992521994135,273.5692521994135,408.4082521994135,36.7392521994135,12.569999999999993,VOLATILE,PV_STABLE,HIGH,26595.35,355.63,428.454
30,7,260.9992521994135,273.5692521994135,408.4082521994135,36.7392521994135,12.569999999999993,VOLATILE,PV_STABLE,HIGH,26941.989999999998,358.0,428.454
31,7,260.9992521994135,273.5692521994135,408.4082521994135,36.7392521994135,12.569999999999993,VOLATILE,PV_STABLE,HIGH,26811.760000000002,356.73,428.454
32,7,260.9992521994135,273.5692521994135,408.4082521994135,36.7392521994135,12.569999999999993,VOLATILE,PV_STABLE,HIGH,26933.310000000005,361.88,428.454
33,8,172.88926099706745,172.88926099706745,354.7352609970674,54.64126099706746,0.0,VOLATILE,PV_STABLE,HIGH,26556.630000000005,368.0,346.698
34,8,172.88926099706745,172.88926099706745,354.7352609970674,54.64126099706746,0.0,VOLATILE,PV_STABLE,HIGH,25467.86,370.0,346.698
35,8,172.88926099706745,172.88926099706745,354.7352609970674,54.64126099706746,0.0,VOLATILE,PV_STABLE,HIGH,24344.059999999998,368.0,346.698
36,8,172.88926099706745,172.88926099706745,354.7352609970674,54.64126099706746,0.0,VOLATILE,PV_STABLE,HIGH,23244.90000000001,358.228,346.698
37,9,102.86460117302052,102.86460117302052,147.4758011730204,80.69060117302051,0.0,VOLATILE,PV_STABLE,HIGH,22287.66999999999,352.989,343.748
38,9,102.86460117302052,102.86460117302052,147.4758011730204,80.69060117302051,0.0,VOLATILE,PV_STABLE,HIGH,21566.33,355.018,343.748
39,9,102.86460117302052,102.86460117302052,147.4758011730204,80.69060117302051,0.0,VOLATILE,PV_STABLE,HIGH,21590.480000000003,362.369,343.748
40,9,102.86460117302052,102.86460117302052,147.4758011730204,80.69060117302051,0.0,VOLATILE,PV_STABLE,HIGH,21577.009999999995,395.951,343.748
41,10,94.75163343108504,94.75163343108504,112.57603343108502,72.41563343108504,0.0,STABLE,PV_STABLE,HIGH,22730.040000000008,763.944,346.767
42,10,94.75163343108504,94.75163343108504,112.57603343108502,72.41563343108504,0.0,STABLE,PV_STABLE,HIGH,22934.04,520.769,346.767
43,10,94.75163343108504,94.75163343108504,112.57603343108502,72.41563343108504,0.0,STABLE,PV_STABLE,HIGH,22905.870000000003,1182.308,346.767
44,10,94.75163343108504,94.75163343108504,112.57603343108502,72.41563343108504,0.0,STABLE,PV_STABLE,HIGH,23259.210000000006,900.605,346.767
45,11,91.79848387096774,88.61848387096774,92.67848387096774,65.23948387096775,-3.180000000000007,STABLE,PV_STABLE,HIGH,23620.89,1384.78,337.78
46,11,91.79848387096774,88.61848387096774,92.67848387096774,65.23948387096775,-3.180000000000007,STABLE,PV_STABLE,HIGH,22686.270000000004,696.891,337.78
47,11,91.79848387096774,88.61848387096774,92.67848387096774,65.23948387096775,-3.180000000000007,STABLE,PV_STABLE,HIGH,21916.260000000002,579.375,337.78
48,11,91.79848387096774,88.61848387096774,92.67848387096774,65.23948387096775,-3.180000000000007,STABLE,PV_STABLE,HIGH,20004.91,375.689,337.78
49,12,73.06862463343109,73.06862463343109,80.13362463343108,52.516624633431086,0.0,STABLE,PV_STABLE,HIGH,19606.050000000007,375.691,325.119
50,12,73.06862463343109,73.06862463343109,80.13362463343108,52.516624633431086,0.0,STABLE,PV_STABLE,HIGH,19450.760000000006,371.083,325.119
51,12,73.06862463343109,73.06862463343109,80.13362463343108,52.516624633431086,0.0,STABLE,PV_STABLE,HIGH,19805.84,387.065,325.119
52,12,73.06862463343109,73.06862463343109,80.13362463343108,52.516624633431086,0.0,STABLE,PV_STABLE,HIGH,20441.080000000005,428.388,325.119
53,13,93.74695307917888,93.74695307917888,109.24695307917888,74.20095307917887,0.0,STABLE,PV_STABLE,HIGH,21265.110000000004,715.124,339.31
54,13,93.74695307917888,93.74695307917888,109.24695307917888,74.20095307917887,0.0,STABLE,PV_STABLE,HIGH,22013.499999999996,1116.158,339.31
55,13,93.74695307917888,93.74695307917888,109.24695307917888,74.20095307917887,0.0,STABLE,PV_STABLE,HIGH,22706.489999999998,891.863,339.31
56,13,93.74695307917888,93.74695307917888,109.24695307917888,74.20095307917887,0.0,STABLE,PV_STABLE,HIGH,22889.879999999997,522.658,339.31
57,14,138.2595806451613,138.26958064516128,322.6995806451613,118.2595806451613,0.010000000000005116,VOLATILE,PV_STABLE,HIGH,22932.84999999999,410.743,343.027
58,14,138.2595806451613,138.26958064516128,322.6995806451613,118.2595806451613,0.010000000000005116,VOLATILE,PV_STABLE,HIGH,23137.100000000006,391.578,343.027
59,14,138.2595806451613,138.26958064516128,322.6995806451613,118.2595806451613,0.010000000000005116,VOLATILE,PV_STABLE,HIGH,23249.36,379.803,343.027
60,14,138.2595806451613,138.26958064516128,322.6995806451613,118.2595806451613,0.010000000000005116,VOLATILE,PV_STABLE,HIGH,22929.86,365.95,343.027
61,15,223.77532258064514,258.6948225806451,468.11132258064515,147.38532258064515,34.91949999999999,VOLATILE,PV_STABLE,HIGH,22613.91,359.25,342.245
62,15,223.77532258064514,258.6948225806451,468.11132258064515,147.38532258064515,34.91949999999999,VOLATILE,PV_STABLE,HIGH,22765.359999999997,356.962,342.245
63,15,223.77532258064514,258.6948225806451,468.11132258064515,147.38532258064515,34.91949999999999,VOLATILE,PV_STABLE,HIGH,22537.72,353.9,342.245
64,15,223.77532258064514,258.6948225806451,468.11132258064515,147.38532258064515,34.91949999999999,VOLATILE,PV_STABLE,HIGH,22682.300000000003,350.0,342.245
65,16,354.35643988269794,400.85643988269794,475.12343988269794,319.8934398826979,46.5,STABLE,PV_STABLE,HIGH,22884.789999999994,350.0,341.377
66,16,354.35643988269794,400.85643988269794,475.12343988269794,319.8934398826979,46.5,STABLE,PV_STABLE,HIGH,23009.85,348.0,341.377
67,16,354.35643988269794,400.85643988269794,475.12343988269794,319.8934398826979,46.5,STABLE,PV_STABLE,HIGH,22996.070000000007,347.0,341.377
68,16,354.35643988269794,400.85643988269794,475.12343988269794,319.8934398826979,46.5,STABLE,PV_STABLE,HIGH,23325.280000000006,350.0,341.377
69,17,440.23837829912026,433.82837829912023,543.7623782991202,342.30437829912023,-6.409999999999997,VOLATILE,PV_STABLE,MID,23337.09999999999,351.5,374.772
70,17,440.23837829912026,446.86837829912025,499.3333782991203,384.87737829912027,6.6299999999999955,STABLE,PV_STABLE,HIGH,23898.5,350.0,374.772
71,17,440.23837829912026,446.86837829912025,499.3333782991203,384.87737829912027,6.6299999999999955,STABLE,PV_STABLE,HIGH,24456.709999999992,348.5,374.772
72,17,440.23837829912026,446.86837829912025,499.3333782991203,384.87737829912027,6.6299999999999955,STABLE,PV_STABLE,HIGH,24557.68,348.572,374.772
73,18,453.27301759530786,479.6380175953079,565.2250175953077,367.9070175953078,26.36500000000001,STABLE,PV_STABLE,LOW,24539.659999999996,348.19,358.186
74,18,453.27301759530786,479.6380175953079,565.2250175953077,367.9070175953078,26.36500000000001,STABLE,PV_STABLE,LOW,23703.590000000004,347.0,358.186
75,18,453.27301759530786,479.6380175953079,565.2250175953077,367.9070175953078,26.36500000000001,STABLE,PV_STABLE,LOW,23013.28,345.0,358.186
76,18,453.27301759530786,479.6380175953079,565.2250175953077,367.9070175953078,26.36500000000001,STABLE,PV_STABLE,LOW,22707.260000000002,343.0,358.186
77,19,444.07179178885633,466.16679178885636,571.3457917888563,362.05679178885634,22.095,VOLATILE,PV_STABLE,LOW,22187.709999999992,341.67,337.898
78,19,444.07179178885633,466.16679178885636,571.3457917888563,362.05679178885634,22.095,VOLATILE,PV_STABLE,LOW,21923.980000000003,343.0,337.898
79,19,444.07179178885633,466.16679178885636,571.3457917888563,362.05679178885634,22.095,VOLATILE,PV_STABLE,LOW,21386.589999999997,343.0,337.898
80,19,444.07179178885633,466.16679178885636,571.3457917888563,362.05679178885634,22.095,VOLATILE,PV_STABLE,LOW,21323.950000000004,343.0,337.898
81,20,436.39605571847505,457.70605571847506,593.4000557184751,352.6610557184751,21.310000000000002,VOLATILE,PV_STABLE,LOW,20974.75,343.0,339.579
82,20,436.39605571847505,457.70605571847506,593.4000557184751,352.6610557184751,21.310000000000002,VOLATILE,PV_STABLE,LOW,21291.42,343.33,339.579
83,20,436.39605571847505,457.70605571847506,593.4000557184751,352.6610557184751,21.310000000000002,VOLATILE,PV_STABLE,LOW,21272.310000000005,345.0,339.579
84,20,436.39605571847505,457.70605571847506,593.4000557184751,352.6610557184751,21.310000000000002,VOLATILE,PV_STABLE,LOW,21483.380000000005,344.0,339.579
85,21,421.47939002932554,439.84939002932555,508.40439002932555,348.3093900293255,18.370000000000005,VOLATILE,PV_STABLE,MID,22336.739999999998,346.0,339.98
86,21,421.47939002932554,439.84939002932555,508.40439002932555,348.3093900293255,18.370000000000005,VOLATILE,PV_STABLE,MID,22280.58,347.0,339.98
87,21,421.47939002932554,437.8243900293255,545.9333900293256,310.85639002932555,16.345,VOLATILE,PV_STABLE,LOW,21946.36,345.8,339.98
88,21,421.47939002932554,437.8243900293255,545.9333900293256,310.85639002932555,16.345,VOLATILE,PV_STABLE,LOW,21284.29,341.5,339.98
89,22,394.51127272727274,398.68127272727276,445.38427272727273,314.1492727272728,4.170000000000016,STABLE,PV_STABLE,LOW,20785.899999999994,340.0,331.586
90,22,394.51127272727274,398.68127272727276,445.38427272727273,314.1492727272728,4.170000000000016,STABLE,PV_STABLE,LOW,20673.759999999995,337.0,331.586
91,22,394.51127272727274,398.68127272727276,445.38427272727273,314.1492727272728,4.170000000000016,STABLE,PV_STABLE,LOW,20464.72,335.0,331.586
92,22,394.51127272727274,398.68127272727276,445.38427272727273,314.1492727272728,4.170000000000016,STABLE,PV_STABLE,LOW,20126.4,333.0,331.586
93,23,378.328642228739,362.298642228739,450.5496422287391,291.752642228739,-16.029999999999973,VOLATILE,PV_STABLE,MID,20144.14,333.23,323.519
94,23,378.328642228739,362.298642228739,450.5496422287391,291.752642228739,-16.029999999999973,VOLATILE,PV_STABLE,MID,19420.460000000006,324.0,323.519
95,23,378.328642228739,389.03864222873904,478.232642228739,278.013642228739,10.710000000000008,VOLATILE,PV_STABLE,LOW,18922.22,323.0,323.519
96,23,378.328642228739,389.03864222873904,478.232642228739,278.013642228739,10.710000000000008,VOLATILE,PV_STABLE,LOW,18160.36,329.38,323.519
