interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
25,6,312.09835549132947,314.97335549132947,341.78835549132947,291.45535549132944,2.8749999999999716,STABLE,PV_VOLATILE,HIGH,31267.559999999998,375.0,380.05
26,6,312.09835549132947,314.97335549132947,341.78835549132947,291.45535549132944,2.8749999999999716,STABLE,PV_VOLATILE,HIGH,33060.9,392.32,380.05
27,6,312.09835549132947,314.97335549132947,341.78835549132947,291.45535549132944,2.8749999999999716,STABLE,PV_VOLATILE,HIGH,33851.24,415.647,380.05
28,6,312.09835549132947,314.97335549132947,341.78835549132947,291.45535549132944,2.8749999999999716,STABLE,PV_VOLATILE,HIGH,33883.7,418.551,380.05
29,7,265.43592774566474,281.7109277456647,375.2469277456648,204.98092774566476,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,34340.88,424.794,385.961
30,7,265.43592774566474,281.7109277456647,375.2469277456648,204.98092774566476,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,34562.799999999996,417.237,385.961
31,7,265.43592774566474,281.7109277456647,375.2469277456648,204.98092774566476,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,34895.060000000005,409.939,385.961
32,7,265.43592774566474,281.7109277456647,375.2469277456648,204.98092774566476,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,35299.93,418.072,385.961
33,8,178.7246705202312,258.44467052023117,355.33067052023125,-4.2493294797687895,79.72,VOLATILE,PV_VOLATILE,HIGH,35128.94,413.302,381.847
34,8,178.7246705202312,258.44467052023117,355.33067052023125,-4.2493294797687895,79.72,VOLATILE,PV_VOLATILE,HIGH,34372.35999999999,424.163,381.847
35,8,178.7246705202312,258.44467052023117,355.33067052023125,-4.2493294797687895,79.72,VOLATILE,PV_VOLATILE,HIGH,33043.939999999995,417.465,381.847
36,8,178.7246705202312,258.44467052023117,355.33067052023125,-4.2493294797687895,79.72,VOLATILE,PV_VOLATILE,HIGH,31311.26999999999,407.769,381.847
37,9,109.70343641618499,99.71343641618499,277.2394364161851,72.42143641618499,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,29811.27999999999,361.753,353.716
38,9,109.70343641618499,99.71343641618499,277.2394364161851,72.42143641618499,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,28668.409999999996,353.666,353.716
39,9,109.70343641618499,99.71343641618499,277.2394364161851,72.42143641618499,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,27977.46,374.301,353.716
40,9,109.70343641618499,99.71343641618499,277.2394364161851,72.42143641618499,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,27553.839999999997,362.677,353.716
41,10,102.7189421965318,96.91894219653179,147.1849421965318,75.43494219653181,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,27898.08999999999,380.034,358.281
42,10,102.7189421965318,96.91894219653179,147.1849421965318,75.43494219653181,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,27696.899999999994,390.281,358.281
43,10,102.7189421965318,96.91894219653179,147.1849421965318,75.43494219653181,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,27209.73999999999,385.438,358.281
44,10,102.7189421965318,96.91894219653179,147.1849421965318,75.43494219653181,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,26915.0,380.502,358.281
45,11,99.86508381502891,119.25508381502891,240.6000838150291,29.005083815028925,19.389999999999993,VOLATILE,PV_VOLATILE,HIGH,27535.9,378.537,355.553
46,11,99.86508381502891,119.25508381502891,240.6000838150291,29.005083815028925,19.389999999999993,VOLATILE,PV_VOLATILE,HIGH,26224.079999999994,381.222,355.553
47,11,99.86508381502891,119.25508381502891,240.6000838150291,29.005083815028925,19.389999999999993,VOLATILE,PV_VOLATILE,HIGH,24681.019999999997,391.237,355.553
48,11,99.86508381502891,119.25508381502891,240.6000838150291,29.005083815028925,19.389999999999993,VOLATILE,PV_VOLATILE,HIGH,22708.42,373.713,355.553
49,12,81.30850578034682,90.84850578034681,321.7845057803472,18.479505780346827,9.54,VOLATILE,PV_VOLATILE,HIGH,21958.32,377.218,344.216
50,12,81.30850578034682,90.84850578034681,321.7845057803472,18.479505780346827,9.54,VOLATILE,PV_VOLATILE,HIGH,21875.409999999996,380.48,344.216
51,12,81.30850578034682,90.84850578034681,321.7845057803472,18.479505780346827,9.54,VOLATILE,PV_VOLATILE,HIGH,22674.820000000007,389.167,344.216
52,12,81.30850578034682,90.84850578034681,321.7845057803472,18.479505780346827,9.54,VOLATILE,PV_VOLATILE,HIGH,23436.28,387.836,344.216
53,13,101.7460231213873,134.2710231213873,313.4300231213873,85.5730231213873,32.525,VOLATILE,PV_VOLATILE,HIGH,24932.229999999996,391.944,359.794
54,13,101.7460231213873,134.2710231213873,313.4300231213873,85.5730231213873,32.525,VOLATILE,PV_VOLATILE,HIGH,25901.230000000003,394.219,359.794
55,13,101.7460231213873,134.2710231213873,313.4300231213873,85.5730231213873,32.525,VOLATILE,PV_VOLATILE,HIGH,26605.02000000001,396.256,359.794
56,13,101.7460231213873,134.2710231213873,313.4300231213873,85.5730231213873,32.525,VOLATILE,PV_VOLATILE,HIGH,27452.019999999997,390.286,359.794
57,14,145.47549421965317,211.2704942196532,325.0624942196533,46.69249421965317,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,28288.510000000002,396.803,367.693
58,14,145.47549421965317,211.2704942196532,325.0624942196533,46.69249421965317,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,29206.340000000004,397.426,367.693
59,14,145.47549421965317,211.2704942196532,325.0624942196533,46.69249421965317,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,29891.469999999994,403.164,367.693
60,14,145.47549421965317,211.2704942196532,325.0624942196533,46.69249421965317,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,30309.399999999994,395.133,367.693
61,15,228.75611271676303,265.031112716763,352.44711271676306,174.93811271676304,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,31121.25,391.195,384.012
62,15,228.75611271676303,265.031112716763,352.44711271676306,174.93811271676304,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,32099.429999999993,391.224,384.012
63,15,228.75611271676303,265.031112716763,352.44711271676306,174.93811271676304,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,33002.20999999999,404.475,384.012
64,15,228.75611271676303,265.031112716763,352.44711271676306,174.93811271676304,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,33610.14000000001,419.12,384.012
65,16,356.23504624277456,371.31004624277455,398.5490462427746,331.8740462427745,15.074999999999989,STABLE,PV_VOLATILE,HIGH,34167.5,429.291,530.644
66,16,356.23504624277456,371.31004624277455,398.5490462427746,331.8740462427745,15.074999999999989,STABLE,PV_VOLATILE,HIGH,35783.960000000014,442.311,530.644
67,16,356.23504624277456,371.31004624277455,398.5490462427746,331.8740462427745,15.074999999999989,STABLE,PV_VOLATILE,HIGH,37356.78,447.69,530.644
68,16,356.23504624277456,371.31004624277455,398.5490462427746,331.8740462427745,15.074999999999989,STABLE,PV_VOLATILE,HIGH,38211.64,458.19,530.644
69,17,441.2844797687861,435.2894797687861,465.3914797687861,196.4174797687861,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,39132.34,466.608,607.907
70,17,441.2844797687861,435.2894797687861,465.3914797687861,196.4174797687861,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,39916.130000000005,467.549,607.907
71,17,441.2844797687861,435.2894797687861,465.3914797687861,196.4174797687861,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,40618.36,463.596,607.907
72,17,441.2844797687861,435.2894797687861,465.3914797687861,196.4174797687861,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,40684.54000000001,453.113,607.907
73,18,453.78555780346824,439.7405578034682,498.2525578034682,271.70355780346824,-14.045000000000016,STABLE,PV_VOLATILE,HIGH,40126.76999999999,467.928,606.336
74,18,453.78555780346824,439.7405578034682,498.2525578034682,271.70355780346824,-14.045000000000016,STABLE,PV_VOLATILE,HIGH,39556.37999999999,462.287,606.336
75,18,453.78555780346824,439.7405578034682,498.2525578034682,271.70355780346824,-14.045000000000016,STABLE,PV_VOLATILE,HIGH,38864.48000000001,442.311,606.336
76,18,453.78555780346824,441.63055780346826,457.86255780346823,384.0455578034682,-12.155000000000001,STABLE,PV_VOLATILE,MID,38288.14,416.335,606.336
77,19,443.66591618497114,440.7159161849711,454.8279161849712,346.2269161849712,-2.950000000000017,STABLE,PV_VOLATILE,MID,37801.39,440.934,601.604
78,19,443.66591618497114,440.7159161849711,454.8279161849712,346.2269161849712,-2.950000000000017,STABLE,PV_VOLATILE,MID,37438.740000000005,443.078,601.604
79,19,443.66591618497114,440.7159161849711,454.8279161849712,346.2269161849712,-2.950000000000017,STABLE,PV_VOLATILE,MID,36965.89,441.537,601.604
80,19,443.66591618497114,440.7159161849711,454.8279161849712,346.2269161849712,-2.950000000000017,STABLE,PV_VOLATILE,MID,36647.39,417.226,601.604
81,20,436.08593641618495,430.72593641618494,446.13893641618495,313.184936416185,-5.360000000000014,STABLE,PV_VOLATILE,MID,36444.81999999999,410.342,590.48
82,20,436.08593641618495,430.72593641618494,446.13893641618495,313.184936416185,-5.360000000000014,STABLE,PV_VOLATILE,MID,36387.33,412.909,590.48
83,20,436.08593641618495,430.72593641618494,446.13893641618495,313.184936416185,-5.360000000000014,STABLE,PV_VOLATILE,MID,36535.62,419.874,590.48
84,20,436.08593641618495,417.44593641618496,499.06893641618507,373.34993641618496,-18.640000000000015,STABLE,PV_VOLATILE,HIGH,36792.46,425.539,590.48
85,21,421.5305606936416,431.48556069364156,487.80656069364164,370.4315606936416,9.955000000000013,STABLE,PV_VOLATILE,HIGH,38040.16,422.088,593.404
86,21,421.5305606936416,431.48556069364156,487.80656069364164,370.4315606936416,9.955000000000013,STABLE,PV_VOLATILE,HIGH,37608.770000000004,418.78,593.404
87,21,421.5305606936416,431.48556069364156,487.80656069364164,370.4315606936416,9.955000000000013,STABLE,PV_VOLATILE,HIGH,36842.21,409.342,593.404
88,21,421.5305606936416,431.48556069364156,487.80656069364164,370.4315606936416,9.955000000000013,STABLE,PV_VOLATILE,HIGH,36295.170000000006,399.863,593.404
89,22,393.86831791907514,386.68831791907513,432.14631791907516,354.18531791907515,-7.180000000000007,STABLE,PV_VOLATILE,HIGH,35500.03,408.12,565.053
90,22,393.86831791907514,391.20831791907517,408.1733179190751,278.89831791907517,-2.6599999999999966,STABLE,PV_VOLATILE,MID,34768.47,415.0,565.053
91,22,393.86831791907514,391.20831791907517,408.1733179190751,278.89831791907517,-2.6599999999999966,STABLE,PV_VOLATILE,MID,34439.51,416.0,565.053
92,22,393.86831791907514,391.20831791907517,408.1733179190751,278.89831791907517,-2.6599999999999966,STABLE,PV_VOLATILE,MID,33913.88,422.0,565.053
93,23,377.83553468208095,373.83553468208095,419.47453468208096,281.99853468208096,-3.9999999999999716,STABLE,PV_VOLATILE,HIGH,34349.47,421.2,396.6
94,23,377.83553468208095,380.4905346820809,410.81353468208096,363.10053468208093,2.655000000000001,STABLE,PV_VOLATILE,MID,33449.5,409.38,396.6
95,23,377.83553468208095,380.4905346820809,410.81353468208096,363.10053468208093,2.655000000000001,STABLE,PV_VOLATILE,MID,32615.29,397.0,396.6
96,23,377.83553468208095,380.4905346820809,410.81353468208096,363.10053468208093,2.655000000000001,STABLE,PV_VOLATILE,MID,31986.200000000004,392.0,396.6
