interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
37,9,99.53849702380951,89.54849702380952,269.30149702380953,67.9984970238095,-9.989999999999998,VOLATILE,PV_VOLATILE,HIGH,25764.08,351.67,355.882
38,9,99.53849702380951,89.54849702380952,269.30149702380953,67.9984970238095,-9.989999999999998,VOLATILE,PV_VOLATILE,HIGH,24883.08,348.0,355.882
39,9,99.53849702380951,89.54849702380952,269.30149702380953,67.9984970238095,-9.989999999999998,VOLATILE,PV_VOLATILE,HIGH,24463.82,343.372,355.882
40,9,99.53849702380951,89.54849702380952,269.30149702380953,67.9984970238095,-9.989999999999998,VOLATILE,PV_VOLATILE,HIGH,24348.309999999998,343.0,355.882
41,10,90.85927083333334,84.32427083333334,139.38927083333334,52.86327083333334,-6.535000000000004,STABLE,PV_VOLATILE,HIGH,25033.14,346.08,378.755
42,10,90.85927083333334,84.32427083333334,139.38927083333334,52.86327083333334,-6.535000000000004,STABLE,PV_VOLATILE,HIGH,25150.78,350.437,378.755
43,10,90.85927083333334,84.32427083333334,139.38927083333334,52.86327083333334,-6.535000000000004,STABLE,PV_VOLATILE,HIGH,25097.710000000006,353.886,378.755
44,10,90.85927083333334,84.32427083333334,139.38927083333334,52.86327083333334,-6.535000000000004,STABLE,PV_VOLATILE,HIGH,24836.18,357.0,378.755
45,11,87.28812500000001,90.923125,266.0591250000001,3.60912500000002,3.634999999999998,VOLATILE,PV_VOLATILE,HIGH,25572.210000000006,365.22,399.313
46,11,87.28812500000001,90.923125,266.0591250000001,3.60912500000002,3.634999999999998,VOLATILE,PV_VOLATILE,HIGH,24454.430000000008,362.0,399.313
47,11,87.28812500000001,90.923125,266.0591250000001,3.60912500000002,3.634999999999998,VOLATILE,PV_VOLATILE,HIGH,23765.300000000003,363.33,399.313
48,11,87.28812500000001,90.923125,266.0591250000001,3.60912500000002,3.634999999999998,VOLATILE,PV_VOLATILE,HIGH,22174.690000000002,364.33,399.313
49,12,68.55969940476191,86.92969940476192,332.262699404762,-0.653300595238079,18.37,VOLATILE,PV_VOLATILE,HIGH,22341.699999999997,366.0,356.188
50,12,68.55969940476191,86.92969940476192,332.262699404762,-0.653300595238079,18.37,VOLATILE,PV_VOLATILE,HIGH,21657.299999999996,366.67,356.188
51,12,68.55969940476191,86.92969940476192,332.262699404762,-0.653300595238079,18.37,VOLATILE,PV_VOLATILE,HIGH,22331.160000000003,366.47,356.188
52,12,68.55969940476191,86.92969940476192,332.262699404762,-0.653300595238079,18.37,VOLATILE,PV_VOLATILE,HIGH,22924.199999999997,363.33,356.188
53,13,89.38175595238096,121.90675595238096,305.942755952381,61.97375595238096,32.525,VOLATILE,PV_VOLATILE,HIGH,24294.980000000003,362.0,357.479
54,13,89.38175595238096,121.90675595238096,305.942755952381,61.97375595238096,32.525,VOLATILE,PV_VOLATILE,HIGH,24914.6,370.0,357.479
55,13,89.38175595238096,121.90675595238096,305.942755952381,61.97375595238096,32.525,VOLATILE,PV_VOLATILE,HIGH,25665.229999999996,373.13,357.479
56,13,89.38175595238096,121.90675595238096,305.942755952381,61.97375595238096,32.525,VOLATILE,PV_VOLATILE,HIGH,26249.32,373.33,357.479
57,14,134.45010119047618,203.64010119047617,290.24410119047616,34.66610119047618,69.19,VOLATILE,PV_VOLATILE,HIGH,26572.659999999996,372.0,360.297
58,14,134.45010119047618,203.64010119047617,290.24410119047616,34.66610119047618,69.19,VOLATILE,PV_VOLATILE,HIGH,28128.78,372.0,360.297
59,14,134.45010119047618,203.64010119047617,290.24410119047616,34.66610119047618,69.19,VOLATILE,PV_VOLATILE,HIGH,28076.93,372.0,360.297
60,14,134.45010119047618,203.64010119047617,290.24410119047616,34.66610119047618,69.19,VOLATILE,PV_VOLATILE,HIGH,28612.309999999998,370.0,360.297
61,15,221.2509255952381,262.26592559523806,354.95992559523813,154.90292559523812,41.014999999999986,VOLATILE,PV_VOLATILE,HIGH,29448.39,370.0,370.904
62,15,221.2509255952381,262.26592559523806,354.95992559523813,154.90292559523812,41.014999999999986,VOLATILE,PV_VOLATILE,HIGH,30303.800000000003,372.0,370.904
63,15,221.2509255952381,262.26592559523806,354.95992559523813,154.90292559523812,41.014999999999986,VOLATILE,PV_VOLATILE,HIGH,30562.129999999997,374.25,370.904
64,15,221.2509255952381,262.26592559523806,354.95992559523813,154.90292559523812,41.014999999999986,VOLATILE,PV_VOLATILE,HIGH,31143.440000000002,375.0,370.904
65,16,353.1774017857143,368.2524017857143,390.05540178571437,341.0674017857143,15.074999999999989,STABLE,PV_VOLATILE,HIGH,32230.83,376.0,417.899
66,16,353.1774017857143,368.2524017857143,390.05540178571437,341.0674017857143,15.074999999999989,STABLE,PV_VOLATILE,HIGH,33584.2,376.0,417.899
67,16,353.1774017857143,368.2524017857143,390.05540178571437,341.0674017857143,15.074999999999989,STABLE,PV_VOLATILE,HIGH,35355.59,381.75,417.899
68,16,353.1774017857143,368.2524017857143,390.05540178571437,341.0674017857143,15.074999999999989,STABLE,PV_VOLATILE,HIGH,36262.95,382.17,417.899
69,17,439.33396130952383,434.30896130952385,484.85696130952385,169.2269613095238,-5.025000000000006,VOLATILE,PV_VOLATILE,HIGH,37276.05000000001,383.0,588.81
70,17,439.33396130952383,434.30896130952385,484.85696130952385,169.2269613095238,-5.025000000000006,VOLATILE,PV_VOLATILE,HIGH,38651.77,388.25,588.81
71,17,439.33396130952383,434.30896130952385,484.85696130952385,169.2269613095238,-5.025000000000006,VOLATILE,PV_VOLATILE,HIGH,39762.67,384.0,588.81
72,17,439.33396130952383,434.30896130952385,484.85696130952385,169.2269613095238,-5.025000000000006,VOLATILE,PV_VOLATILE,HIGH,40746.81,381.0,588.81
73,18,452.39893154761904,449.83393154761904,498.71293154761906,256.0819315476191,-2.5649999999999977,VOLATILE,PV_VOLATILE,HIGH,41521.94,379.0,588.81
74,18,452.39893154761904,449.83393154761904,498.71293154761906,256.0819315476191,-2.5649999999999977,VOLATILE,PV_VOLATILE,HIGH,40957.509999999995,380.0,588.81
75,18,452.39893154761904,449.83393154761904,498.71293154761906,256.0819315476191,-2.5649999999999977,VOLATILE,PV_VOLATILE,HIGH,40194.719999999994,380.0,588.81
76,18,452.39893154761904,449.83393154761904,498.71293154761906,256.0819315476191,-2.5649999999999977,VOLATILE,PV_VOLATILE,HIGH,39976.090000000004,378.0,588.81
77,19,443.28128273809523,417.3062827380952,485.4522827380952,355.7142827380953,-25.974999999999994,STABLE,PV_VOLATILE,HIGH,39164.32,379.0,588.81
78,19,443.28128273809523,417.3062827380952,485.4522827380952,355.7142827380953,-25.974999999999994,STABLE,PV_VOLATILE,HIGH,38999.16,378.0,588.81
79,19,443.28128273809523,417.3062827380952,485.4522827380952,355.7142827380953,-25.974999999999994,STABLE,PV_VOLATILE,HIGH,38773.96,380.0,588.81
80,19,443.28128273809523,440.3312827380952,462.34028273809525,342.5822827380952,-2.950000000000017,STABLE,PV_VOLATILE,MID,38146.56,380.0,588.81
81,20,435.56948511904767,425.1094851190477,502.71348511904773,377.3444851190477,-10.460000000000008,STABLE,PV_VOLATILE,HIGH,38138.01,381.0,588.81
82,20,435.56948511904767,425.1094851190477,502.71348511904773,377.3444851190477,-10.460000000000008,STABLE,PV_VOLATILE,HIGH,38396.149999999994,380.0,588.81
83,20,435.56948511904767,425.1094851190477,502.71348511904773,377.3444851190477,-10.460000000000008,STABLE,PV_VOLATILE,HIGH,38634.09,380.0,588.81
84,20,435.56948511904767,425.1094851190477,502.71348511904773,377.3444851190477,-10.460000000000008,STABLE,PV_VOLATILE,HIGH,38950.74,381.75,588.81
85,21,420.34732440476193,434.82732440476195,491.74132440476194,373.03432440476195,14.480000000000018,STABLE,PV_VOLATILE,HIGH,39803.53999999999,382.0,588.81
86,21,420.34732440476193,434.82732440476195,491.74132440476194,373.03432440476195,14.480000000000018,STABLE,PV_VOLATILE,HIGH,39488.17,386.67,588.81
87,21,420.34732440476193,434.82732440476195,491.74132440476194,373.03432440476195,14.480000000000018,STABLE,PV_VOLATILE,HIGH,38918.83,386.0,588.81
88,21,420.34732440476193,434.82732440476195,491.74132440476194,373.03432440476195,14.480000000000018,STABLE,PV_VOLATILE,HIGH,38329.0,383.5,588.81
89,22,393.4079047619048,392.13790476190474,432.8609047619048,355.9269047619048,-1.2700000000000387,STABLE,PV_VOLATILE,HIGH,38114.58,382.0,588.81
90,22,393.4079047619048,392.13790476190474,432.8609047619048,355.9269047619048,-1.2700000000000387,STABLE,PV_VOLATILE,HIGH,37958.34,383.5,588.81
91,22,393.4079047619048,392.13790476190474,432.8609047619048,355.9269047619048,-1.2700000000000387,STABLE,PV_VOLATILE,HIGH,37588.53,383.0,588.81
92,22,393.4079047619048,392.13790476190474,432.8609047619048,355.9269047619048,-1.2700000000000387,STABLE,PV_VOLATILE,HIGH,37030.17,385.25,588.81
93,23,377.7453154761905,372.27031547619055,416.59231547619055,271.1713154761905,-5.474999999999966,STABLE,PV_VOLATILE,HIGH,36753.89,386.0,487.034
94,23,377.7453154761905,372.27031547619055,416.59231547619055,271.1713154761905,-5.474999999999966,STABLE,PV_VOLATILE,HIGH,36249.71,387.78,487.034
95,23,377.7453154761905,372.27031547619055,416.59231547619055,271.1713154761905,-5.474999999999966,STABLE,PV_VOLATILE,HIGH,35724.310000000005,385.0,487.034
96,23,377.7453154761905,372.27031547619055,416.59231547619055,271.1713154761905,-5.474999999999966,STABLE,PV_VOLATILE,HIGH,35306.409999999996,382.0,487.034
