interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
13,3,310.5404202898551,311.56042028985513,350.7074202898552,292.69342028985506,1.0200000000000387,STABLE,PV_VOLATILE,MID,25089.47,358.33,346.0
14,3,310.5404202898551,311.56042028985513,350.7074202898552,292.69342028985506,1.0200000000000387,STABLE,PV_VOLATILE,MID,24831.9,360.0,346.0
15,3,310.5404202898551,311.56042028985513,350.7074202898552,292.69342028985506,1.0200000000000387,STABLE,PV_VOLATILE,MID,24629.850000000006,359.0,346.0
16,3,310.5404202898551,311.56042028985513,350.7074202898552,292.69342028985506,1.0200000000000387,STABLE,PV_VOLATILE,MID,24663.510000000002,357.76,346.0
17,4,311.4499246376812,320.9349246376812,341.2109246376812,295.1749246376812,9.485000000000014,STABLE,PV_VOLATILE,MID,24656.320000000007,356.67,346.0
18,4,311.4499246376812,320.9349246376812,341.2109246376812,295.1749246376812,9.485000000000014,STABLE,PV_VOLATILE,MID,24831.93,357.0,346.0
19,4,311.4499246376812,320.9349246376812,341.2109246376812,295.1749246376812,9.485000000000014,STABLE,PV_VOLATILE,MID,24946.65,357.0,346.0
20,4,311.4499246376812,320.9349246376812,341.2109246376812,295.1749246376812,9.485000000000014,STABLE,PV_VOLATILE,MID,25233.9,356.67,346.0
21,5,323.4073594202899,322.4423594202899,358.5173594202899,308.5973594202899,-0.9650000000000034,STABLE,PV_VOLATILE,MID,25434.960000000006,358.0,346.0
22,5,323.4073594202899,322.4423594202899,358.5173594202899,308.5973594202899,-0.9650000000000034,STABLE,PV_VOLATILE,MID,25798.410000000003,358.0,346.0
23,5,323.4073594202899,322.4423594202899,358.5173594202899,308.5973594202899,-0.9650000000000034,STABLE,PV_VOLATILE,MID,25880.75,358.33,346.0
24,5,323.4073594202899,322.4423594202899,358.5173594202899,308.5973594202899,-0.9650000000000034,STABLE,PV_VOLATILE,MID,26316.11,359.0,346.0
25,6,311.98969855072465,314.8646985507246,341.67969855072465,291.3466985507246,2.8749999999999716,STABLE,PV_VOLATILE,HIGH,27371.17,360.0,349.585
26,6,311.98969855072465,314.8646985507246,341.67969855072465,291.3466985507246,2.8749999999999716,STABLE,PV_VOLATILE,HIGH,28497.350000000006,360.0,349.585
27,6,311.98969855072465,314.8646985507246,341.67969855072465,291.3466985507246,2.8749999999999716,STABLE,PV_VOLATILE,HIGH,29649.660000000003,360.0,349.585
28,6,311.98969855072465,314.8646985507246,341.67969855072465,291.3466985507246,2.8749999999999716,STABLE,PV_VOLATILE,HIGH,30647.29,357.0,349.585
29,7,264.78240289855074,281.0574028985507,374.5934028985508,204.32740289855076,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,31671.199999999997,361.0,490.902
30,7,264.78240289855074,281.0574028985507,374.5934028985508,204.32740289855076,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,32188.989999999998,365.0,490.902
31,7,264.78240289855074,281.0574028985507,374.5934028985508,204.32740289855076,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,33362.91,374.0,490.902
32,7,264.78240289855074,281.0574028985507,374.5934028985508,204.32740289855076,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,34144.530000000006,399.377,490.902
33,8,177.45313333333334,257.17313333333334,354.05913333333336,-5.520866666666649,79.72,VOLATILE,PV_VOLATILE,HIGH,35216.53,405.851,617.405
34,8,177.45313333333334,257.17313333333334,354.05913333333336,-5.520866666666649,79.72,VOLATILE,PV_VOLATILE,HIGH,35527.09,399.894,617.405
35,8,177.45313333333334,257.17313333333334,354.05913333333336,-5.520866666666649,79.72,VOLATILE,PV_VOLATILE,HIGH,35227.03999999999,390.413,617.405
36,8,177.45313333333334,257.17313333333334,354.05913333333336,-5.520866666666649,79.72,VOLATILE,PV_VOLATILE,HIGH,34881.57,378.423,617.405
37,9,108.2267043478261,98.2367043478261,275.7627043478262,70.9447043478261,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,34469.619999999995,381.983,619.176
38,9,108.2267043478261,98.2367043478261,275.7627043478262,70.9447043478261,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,34339.93,385.016,619.176
39,9,108.2267043478261,98.2367043478261,275.7627043478262,70.9447043478261,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,34445.05999999999,426.899,619.176
40,9,108.2267043478261,98.2367043478261,275.7627043478262,70.9447043478261,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,34552.24,413.607,619.176
41,10,101.19650144927536,95.39650144927535,145.66250144927537,73.91250144927537,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,35638.28,429.347,627.961
42,10,101.19650144927536,95.39650144927535,145.66250144927537,73.91250144927537,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,36060.51,441.521,627.961
43,10,101.19650144927536,95.39650144927535,145.66250144927537,73.91250144927537,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,36475.32000000001,474.876,627.961
44,10,101.19650144927536,95.39650144927535,145.66250144927537,73.91250144927537,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,36792.5,488.467,627.961
45,11,98.33155942028985,117.72155942028985,239.06655942029005,27.471559420289864,19.389999999999993,VOLATILE,PV_VOLATILE,HIGH,37535.399999999994,494.715,628.931
46,11,98.33155942028985,117.72155942028985,239.06655942029005,27.471559420289864,19.389999999999993,VOLATILE,PV_VOLATILE,HIGH,36660.62999999999,582.073,628.931
47,11,98.33155942028985,117.72155942028985,239.06655942029005,27.471559420289864,19.389999999999993,VOLATILE,PV_VOLATILE,HIGH,35679.79,687.987,628.931
48,11,98.33155942028985,117.72155942028985,239.06655942029005,27.471559420289864,19.389999999999993,VOLATILE,PV_VOLATILE,HIGH,34015.47,717.556,628.931
49,12,79.72507536231885,89.26507536231884,320.2010753623193,16.896075362318854,9.54,VOLATILE,PV_VOLATILE,HIGH,33232.72,591.048,627.592
50,12,79.72507536231885,89.26507536231884,320.2010753623193,16.896075362318854,9.54,VOLATILE,PV_VOLATILE,HIGH,32915.259999999995,615.142,627.592
51,12,79.72507536231885,89.26507536231884,320.2010753623193,16.896075362318854,9.54,VOLATILE,PV_VOLATILE,HIGH,33476.59,747.292,627.592
52,12,79.72507536231885,89.26507536231884,320.2010753623193,16.896075362318854,9.54,VOLATILE,PV_VOLATILE,HIGH,33610.06,746.752,627.592
53,13,100.22039710144927,132.74539710144927,311.90439710144926,84.04739710144926,32.525,VOLATILE,PV_VOLATILE,HIGH,34492.66,680.724,628.087
54,13,100.22039710144927,132.74539710144927,311.90439710144926,84.04739710144926,32.525,VOLATILE,PV_VOLATILE,HIGH,34547.25000000001,608.565,628.087
55,13,100.22039710144927,132.74539710144927,311.90439710144926,84.04739710144926,32.525,VOLATILE,PV_VOLATILE,HIGH,34469.2,600.583,628.087
56,13,100.22039710144927,132.74539710144927,311.90439710144926,84.04739710144926,32.525,VOLATILE,PV_VOLATILE,HIGH,33717.31,555.787,628.087
57,14,144.21053333333333,210.00553333333335,323.79753333333343,45.42753333333333,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,33495.72,560.136,581.887
58,14,144.21053333333333,210.00553333333335,323.79753333333343,45.42753333333333,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,33383.31,501.377,581.887
59,14,144.21053333333333,210.00553333333335,323.79753333333343,45.42753333333333,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,32957.78,477.386,581.887
60,14,144.21053333333333,210.00553333333335,323.79753333333343,45.42753333333333,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,32109.89,460.861,581.887
61,15,228.2678724637681,264.5428724637681,351.95887246376816,174.44987246376812,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,31678.53,444.082,397.199
62,15,228.2678724637681,264.5428724637681,351.95887246376816,174.44987246376812,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,31417.989999999998,435.576,397.199
63,15,228.2678724637681,264.5428724637681,351.95887246376816,174.44987246376812,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,30454.909999999996,439.656,397.199
64,15,228.2678724637681,264.5428724637681,351.95887246376816,174.44987246376812,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,29587.239999999998,431.472,397.199
65,16,355.980147826087,371.05514782608697,398.29414782608694,331.619147826087,15.074999999999989,STABLE,PV_VOLATILE,HIGH,29467.0,422.981,444.175
66,16,355.980147826087,371.05514782608697,398.29414782608694,331.619147826087,15.074999999999989,STABLE,PV_VOLATILE,HIGH,29801.0,419.71,444.175
67,16,355.980147826087,371.05514782608697,398.29414782608694,331.619147826087,15.074999999999989,STABLE,PV_VOLATILE,HIGH,30095.059999999998,429.218,444.175
68,16,355.980147826087,371.05514782608697,398.29414782608694,331.619147826087,15.074999999999989,STABLE,PV_VOLATILE,HIGH,30378.58,420.34,444.175
69,17,441.127736231884,431.317736231884,458.046736231884,397.95573623188403,-9.810000000000002,STABLE,PV_VOLATILE,MID,30336.619999999988,422.315,495.361
70,17,441.127736231884,431.317736231884,458.046736231884,397.95573623188403,-9.810000000000002,STABLE,PV_VOLATILE,MID,30422.640000000007,419.176,495.361
71,17,441.127736231884,431.317736231884,458.046736231884,397.95573623188403,-9.810000000000002,STABLE,PV_VOLATILE,MID,30607.45000000001,419.8,495.361
72,17,441.127736231884,431.317736231884,458.046736231884,397.95573623188403,-9.810000000000002,STABLE,PV_VOLATILE,MID,30702.120000000003,413.623,495.361
73,18,454.0224289855073,448.3524289855073,580.5784289855073,390.5784289855073,-5.670000000000016,VOLATILE,PV_VOLATILE,LOW,30170.410000000003,385.89,372.065
74,18,454.0224289855073,448.3524289855073,580.5784289855073,390.5784289855073,-5.670000000000016,VOLATILE,PV_VOLATILE,LOW,29806.71,376.632,372.065
75,18,454.0224289855073,448.3524289855073,580.5784289855073,390.5784289855073,-5.670000000000016,VOLATILE,PV_VOLATILE,LOW,29059.560000000005,372.733,372.065
76,18,454.0224289855073,448.3524289855073,580.5784289855073,390.5784289855073,-5.670000000000016,VOLATILE,PV_VOLATILE,LOW,28666.009999999995,369.846,372.065
77,19,443.91169565217393,441.83169565217395,595.420695652174,397.075695652174,-2.0800000000000125,STABLE,PV_VOLATILE,LOW,28493.800000000003,369.431,358.872
78,19,443.91169565217393,441.83169565217395,595.420695652174,397.075695652174,-2.0800000000000125,STABLE,PV_VOLATILE,LOW,28476.350000000006,367.541,358.872
79,19,443.91169565217393,441.83169565217395,595.420695652174,397.075695652174,-2.0800000000000125,STABLE,PV_VOLATILE,LOW,28388.980000000003,366.285,358.872
80,19,443.91169565217393,441.83169565217395,595.420695652174,397.075695652174,-2.0800000000000125,STABLE,PV_VOLATILE,LOW,28132.719999999994,365.178,358.872
81,20,436.3292202898551,449.85422028985505,592.4582202898551,362.5622202898551,13.524999999999977,VOLATILE,PV_VOLATILE,LOW,28135.67,366.227,352.153
82,20,436.3292202898551,449.85422028985505,592.4582202898551,362.5622202898551,13.524999999999977,VOLATILE,PV_VOLATILE,LOW,28357.47,367.174,352.153
83,20,436.3292202898551,449.85422028985505,592.4582202898551,362.5622202898551,13.524999999999977,VOLATILE,PV_VOLATILE,LOW,28743.219999999994,356.0,352.153
84,20,436.3292202898551,449.85422028985505,592.4582202898551,362.5622202898551,13.524999999999977,VOLATILE,PV_VOLATILE,LOW,28812.629999999997,357.5,352.153
85,21,421.7220144927536,437.8920144927536,636.9990144927538,350.4030144927536,16.170000000000016,VOLATILE,PV_VOLATILE,LOW,29869.41999999999,362.0,355.479
86,21,421.7220144927536,437.8920144927536,636.9990144927538,350.4030144927536,16.170000000000016,VOLATILE,PV_VOLATILE,LOW,29661.519999999997,368.161,355.479
87,21,421.7220144927536,437.8920144927536,636.9990144927538,350.4030144927536,16.170000000000016,VOLATILE,PV_VOLATILE,LOW,29182.11,363.33,355.479
88,21,421.7220144927536,437.8920144927536,636.9990144927538,350.4030144927536,16.170000000000016,VOLATILE,PV_VOLATILE,LOW,28760.979999999996,358.0,355.479
89,22,394.0099188405797,421.6999188405797,524.8099188405797,315.4619188405797,27.689999999999998,STABLE,PV_VOLATILE,LOW,28034.239999999998,354.0,345.016
90,22,394.0099188405797,421.6999188405797,524.8099188405797,315.4619188405797,27.689999999999998,STABLE,PV_VOLATILE,LOW,27994.339999999997,354.0,345.016
91,22,394.0099188405797,421.6999188405797,524.8099188405797,315.4619188405797,27.689999999999998,STABLE,PV_VOLATILE,LOW,27762.17,351.0,345.016
92,22,394.0099188405797,421.6999188405797,524.8099188405797,315.4619188405797,27.689999999999998,STABLE,PV_VOLATILE,LOW,27642.72,348.0,345.016
93,23,377.9352,402.7902,504.4072,336.4482,24.855000000000018,STABLE,PV_VOLATILE,LOW,28365.86,353.56,343.451
94,23,377.9352,402.7902,504.4072,336.4482,24.855000000000018,STABLE,PV_VOLATILE,LOW,27415.049999999996,348.0,343.451
95,23,377.9352,402.7902,504.4072,336.4482,24.855000000000018,STABLE,PV_VOLATILE,LOW,26756.960000000006,344.3,343.451
96,23,377.9352,402.7902,504.4072,336.4482,24.855000000000018,STABLE,PV_VOLATILE,LOW,25979.54,344.0,343.451
