interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
32,7,265.7832622478386,282.05826224783857,375.5942622478386,205.3282622478386,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,24871.47,337.993,352.279
33,8,179.31003746397695,259.03003746397695,355.916037463977,-3.6639625360230355,79.72,VOLATILE,PV_VOLATILE,HIGH,22279.269999999997,320.054,295.314
34,8,179.31003746397695,259.03003746397695,355.916037463977,-3.6639625360230355,79.72,VOLATILE,PV_VOLATILE,HIGH,19726.539999999994,301.036,295.314
35,8,179.31003746397695,259.03003746397695,355.916037463977,-3.6639625360230355,79.72,VOLATILE,PV_VOLATILE,HIGH,16807.75,3.893,295.314
36,8,179.31003746397695,259.03003746397695,355.916037463977,-3.6639625360230355,79.72,VOLATILE,PV_VOLATILE,HIGH,13823.019999999997,-75.458,295.314
37,9,110.40664265129683,100.41664265129684,277.94264265129686,73.12464265129684,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,10893.440000000002,-87.237,47.208
38,9,110.40664265129683,100.41664265129684,277.94264265129686,73.12464265129684,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,8728.330000000002,-75.047,47.208
39,9,110.40664265129683,100.41664265129684,277.94264265129686,73.12464265129684,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,6983.600000000006,-82.535,47.208
40,9,110.40664265129683,100.41664265129684,277.94264265129686,73.12464265129684,-9.989999999999998,STABLE,PV_VOLATILE,HIGH,5777.270000000004,-59.359,47.208
41,10,103.45543227665706,97.65543227665705,147.92143227665707,76.17143227665707,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,5838.039999999994,-58.854,-47.125
42,10,103.45543227665706,97.65543227665705,147.92143227665707,76.17143227665707,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,5126.6600000000035,-62.225,-47.125
43,10,103.45543227665706,97.65543227665705,147.92143227665707,76.17143227665707,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,4287.880000000005,-61.476,-47.125
44,10,103.45543227665706,97.65543227665705,147.92143227665707,76.17143227665707,-5.800000000000004,STABLE,PV_VOLATILE,HIGH,3850.5999999999985,-62.764,-47.125
45,11,100.60193659942364,119.99193659942364,241.33693659942384,29.741936599423653,19.389999999999993,VOLATILE,PV_VOLATILE,HIGH,4105.370000000003,-60.611,-45.786
46,11,100.60193659942364,119.99193659942364,241.33693659942384,29.741936599423653,19.389999999999993,VOLATILE,PV_VOLATILE,HIGH,2674.3099999999977,-55.56,-45.786
47,11,100.60193659942364,119.99193659942364,241.33693659942384,29.741936599423653,19.389999999999993,VOLATILE,PV_VOLATILE,HIGH,1246.8299999999945,-61.687,-45.786
48,11,100.60193659942364,92.56193659942363,157.19193659942366,46.92793659942364,-8.04,STABLE,PV_VOLATILE,MID,-145.78000000000247,-75.036,-45.786
49,12,82.06616426512969,81.40616426512969,212.22216426512983,54.11116426512969,-0.6599999999999966,STABLE,PV_VOLATILE,MID,-474.3299999999981,-74.943,-51.996
50,12,82.06616426512969,81.40616426512969,212.22216426512983,54.11116426512969,-0.6599999999999966,STABLE,PV_VOLATILE,MID,-567.8199999999997,-62.064,-51.996
51,12,82.06616426512969,91.60616426512968,322.5421642651301,19.237164265129692,9.54,VOLATILE,PV_VOLATILE,HIGH,620.310000000005,-58.006,-51.996
52,12,82.06616426512969,91.60616426512968,322.5421642651301,19.237164265129692,9.54,VOLATILE,PV_VOLATILE,HIGH,1956.1900000000023,-57.302,-51.996
53,13,102.48967723342939,109.24467723342939,327.73767723342974,81.47867723342938,6.755000000000001,VOLATILE,PV_VOLATILE,MID,3466.7299999999996,-22.148,-27.458
54,13,102.48967723342939,135.01467723342938,314.17367723342943,86.31667723342939,32.525,VOLATILE,PV_VOLATILE,HIGH,5187.720000000001,-17.617,-27.458
55,13,102.48967723342939,135.01467723342938,314.17367723342943,86.31667723342939,32.525,VOLATILE,PV_VOLATILE,HIGH,6482.050000000003,-18.313,-27.458
56,13,102.48967723342939,135.01467723342938,314.17367723342943,86.31667723342939,32.525,VOLATILE,PV_VOLATILE,HIGH,7900.5,15.588,-27.458
57,14,146.11589048991354,211.91089048991356,325.70289048991367,47.33289048991354,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,9798.619999999995,133.807,253.094
58,14,146.11589048991354,211.91089048991356,325.70289048991367,47.33289048991354,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,12065.880000000005,202.228,253.094
59,14,146.11589048991354,211.91089048991356,325.70289048991367,47.33289048991354,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,14153.04,245.082,253.094
60,14,146.11589048991354,211.91089048991356,325.70289048991367,47.33289048991354,65.79500000000002,VOLATILE,PV_VOLATILE,HIGH,15791.349999999991,325.77,253.094
61,15,229.20353602305477,265.47853602305474,352.8945360230548,175.38553602305478,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,18041.269999999997,331.489,343.231
62,15,229.20353602305477,265.47853602305474,352.8945360230548,175.38553602305478,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,20352.670000000006,334.863,343.231
63,15,229.20353602305477,265.47853602305474,352.8945360230548,175.38553602305478,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,22858.340000000004,364.584,343.231
64,15,229.20353602305477,265.47853602305474,352.8945360230548,175.38553602305478,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,25177.34999999999,381.937,343.231
65,16,356.73766570605187,371.81266570605186,399.05166570605184,332.3766657060519,15.074999999999989,STABLE,PV_VOLATILE,HIGH,27945.780000000006,414.488,404.925
66,16,356.73766570605187,371.81266570605186,399.05166570605184,332.3766657060519,15.074999999999989,STABLE,PV_VOLATILE,HIGH,30214.329999999994,432.319,404.925
67,16,356.73766570605187,371.81266570605186,399.05166570605184,332.3766657060519,15.074999999999989,STABLE,PV_VOLATILE,HIGH,32622.739999999998,451.855,404.925
68,16,356.73766570605187,371.81266570605186,399.05166570605184,332.3766657060519,15.074999999999989,STABLE,PV_VOLATILE,HIGH,34368.78999999999,465.077,404.925
69,17,441.7646599423631,435.7696599423631,465.87165994236307,196.89765994236308,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,36183.990000000005,469.319,424.982
70,17,441.7646599423631,435.7696599423631,465.87165994236307,196.89765994236308,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,37342.880000000005,452.166,424.982
71,17,441.7646599423631,435.7696599423631,465.87165994236307,196.89765994236308,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,38072.53,449.75,424.982
72,17,441.7646599423631,435.7696599423631,465.87165994236307,196.89765994236308,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,38325.08,456.186,424.982
73,18,454.22518443804034,442.0701844380403,458.30218443804034,384.4851844380403,-12.155000000000001,STABLE,PV_VOLATILE,MID,37964.619999999995,455.468,421.928
74,18,454.22518443804034,442.0701844380403,458.30218443804034,384.4851844380403,-12.155000000000001,STABLE,PV_VOLATILE,MID,37681.87999999999,467.717,421.928
75,18,454.22518443804034,442.0701844380403,458.30218443804034,384.4851844380403,-12.155000000000001,STABLE,PV_VOLATILE,MID,37381.47,443.201,421.928
76,18,454.22518443804034,442.0701844380403,458.30218443804034,384.4851844380403,-12.155000000000001,STABLE,PV_VOLATILE,MID,37102.15999999999,431.927,421.928
77,19,444.1210691642651,441.1710691642651,455.28306916426516,346.68206916426516,-2.950000000000017,STABLE,PV_VOLATILE,MID,37155.22,435.462,419.307
78,19,444.1210691642651,441.1710691642651,455.28306916426516,346.68206916426516,-2.950000000000017,STABLE,PV_VOLATILE,MID,36599.93000000001,441.311,419.307
79,19,444.1210691642651,441.1710691642651,455.28306916426516,346.68206916426516,-2.950000000000017,STABLE,PV_VOLATILE,MID,35930.61,450.281,419.307
80,19,444.1210691642651,441.1710691642651,455.28306916426516,346.68206916426516,-2.950000000000017,STABLE,PV_VOLATILE,MID,35422.64,448.503,419.307
81,20,436.53087608069166,431.17087608069164,446.58387608069165,313.6298760806917,-5.360000000000014,STABLE,PV_VOLATILE,MID,35050.13,448.119,404.815
82,20,436.53087608069166,431.17087608069164,446.58387608069165,313.6298760806917,-5.360000000000014,STABLE,PV_VOLATILE,MID,34960.8,448.169,404.815
83,20,436.53087608069166,431.17087608069164,446.58387608069165,313.6298760806917,-5.360000000000014,STABLE,PV_VOLATILE,MID,35078.240000000005,445.649,404.815
84,20,436.53087608069166,431.17087608069164,446.58387608069165,313.6298760806917,-5.360000000000014,STABLE,PV_VOLATILE,MID,35316.590000000004,436.632,404.815
85,21,422.02587319884725,431.98087319884723,488.3018731988473,370.92687319884726,9.955000000000013,STABLE,PV_VOLATILE,HIGH,36389.08,456.307,404.424
86,21,422.02587319884725,423.08087319884726,459.0308731988473,327.8828731988472,1.0550000000000068,STABLE,PV_VOLATILE,MID,35779.979999999996,440.16,404.424
87,21,422.02587319884725,423.08087319884726,459.0308731988473,327.8828731988472,1.0550000000000068,STABLE,PV_VOLATILE,MID,34947.48,441.97,404.424
88,21,422.02587319884725,423.08087319884726,459.0308731988473,327.8828731988472,1.0550000000000068,STABLE,PV_VOLATILE,MID,34338.51,400.589,404.424
89,22,394.36164553314126,391.70164553314123,408.66664553314126,279.3916455331413,-2.6599999999999966,STABLE,PV_VOLATILE,MID,33515.07,416.403,401.183
90,22,394.36164553314126,391.70164553314123,408.66664553314126,279.3916455331413,-2.6599999999999966,STABLE,PV_VOLATILE,MID,33153.56,412.032,401.183
91,22,394.36164553314126,391.70164553314123,408.66664553314126,279.3916455331413,-2.6599999999999966,STABLE,PV_VOLATILE,MID,33207.090000000004,393.953,401.183
92,22,394.36164553314126,391.70164553314123,408.66664553314126,279.3916455331413,-2.6599999999999966,STABLE,PV_VOLATILE,MID,32974.29,381.407,401.183
93,23,377.88961095100865,380.5446109510086,410.86761095100866,363.15461095100864,2.655000000000001,STABLE,PV_VOLATILE,MID,33180.54,387.73,388.492
94,23,377.88961095100865,380.5446109510086,410.86761095100866,363.15461095100864,2.655000000000001,STABLE,PV_VOLATILE,MID,32446.450000000004,386.058,388.492
95,23,377.88961095100865,380.5446109510086,410.86761095100866,363.15461095100864,2.655000000000001,STABLE,PV_VOLATILE,MID,31847.08,383.949,388.492
96,23,377.88961095100865,380.5446109510086,410.86761095100866,363.15461095100864,2.655000000000001,STABLE,PV_VOLATILE,MID,31339.399999999994,383.788,388.492
