interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
21,5,323.03187134502923,305.7668713450292,500.9518713450292,259.75187134502926,-17.265000000000043,VOLATILE,PV_VOLATILE,LOW,21583.090000000004,333.91,341.884
22,5,323.03187134502923,305.7668713450292,500.9518713450292,259.75187134502926,-17.265000000000043,VOLATILE,PV_VOLATILE,LOW,22131.0,334.37,341.884
23,5,323.03187134502923,323.00687134502925,361.77687134502924,288.74187134502927,-0.025000000000005684,STABLE,PV_VOLATILE,MID,22867.58,335.18,341.884
24,5,323.03187134502923,323.00687134502925,361.77687134502924,288.74187134502927,-0.025000000000005684,STABLE,PV_VOLATILE,MID,23917.79,337.0,341.884
25,6,311.03516374269003,318.1701637426901,343.31016374269,292.54016374269,7.135000000000019,STABLE,PV_VOLATILE,HIGH,25469.97,341.5,346.168
26,6,311.03516374269003,318.1701637426901,343.31016374269,292.54016374269,7.135000000000019,STABLE,PV_VOLATILE,HIGH,26815.980000000003,343.0,346.168
27,6,311.03516374269003,318.1701637426901,343.31016374269,292.54016374269,7.135000000000019,STABLE,PV_VOLATILE,HIGH,28027.83,345.0,346.168
28,6,311.03516374269003,318.1701637426901,343.31016374269,292.54016374269,7.135000000000019,STABLE,PV_VOLATILE,HIGH,28338.969999999994,347.0,346.168
29,7,261.48888596491224,277.7638859649122,377.98888596491224,208.77388596491227,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,28962.42,349.57,482.923
30,7,261.48888596491224,277.7638859649122,377.98888596491224,208.77388596491227,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,29143.689999999995,348.5,482.923
31,7,261.48888596491224,277.7638859649122,377.98888596491224,208.77388596491227,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,29935.229999999996,350.0,482.923
32,7,261.48888596491224,277.7638859649122,377.98888596491224,208.77388596491227,16.27499999999999,VOLATILE,PV_VOLATILE,HIGH,30452.92,353.0,482.923
33,8,173.39747368421052,247.12247368421052,348.4674736842105,-20.667526315789473,73.725,VOLATILE,PV_VOLATILE,HIGH,31760.440000000002,352.0,348.481
34,8,173.39747368421052,247.12247368421052,348.4674736842105,-20.667526315789473,73.725,VOLATILE,PV_VOLATILE,HIGH,31718.15000000001,356.0,348.481
35,8,173.39747368421052,247.12247368421052,348.4674736842105,-20.667526315789473,73.725,VOLATILE,PV_VOLATILE,HIGH,30727.799999999996,362.0,348.481
36,8,173.39747368421052,247.12247368421052,348.4674736842105,-20.667526315789473,73.725,VOLATILE,PV_VOLATILE,HIGH,30402.250000000007,354.0,348.481
37,9,103.56893859649122,94.62893859649122,263.2889385964912,67.15893859649123,-8.939999999999998,STABLE,PV_VOLATILE,HIGH,29994.33,348.33,350.325
38,9,103.56893859649122,94.62893859649122,263.2889385964912,67.15893859649123,-8.939999999999998,STABLE,PV_VOLATILE,HIGH,29742.86,345.0,350.325
39,9,103.56893859649122,94.62893859649122,263.2889385964912,67.15893859649123,-8.939999999999998,STABLE,PV_VOLATILE,HIGH,29951.410000000003,345.0,350.325
40,9,103.56893859649122,94.62893859649122,263.2889385964912,67.15893859649123,-8.939999999999998,STABLE,PV_VOLATILE,HIGH,29567.929999999993,342.0,350.325
41,10,95.48852046783625,84.16852046783626,136.89852046783625,56.85852046783625,-11.319999999999993,STABLE,PV_VOLATILE,HIGH,31206.369999999995,341.05,672.948
42,10,95.48852046783625,84.16852046783626,136.89852046783625,56.85852046783625,-11.319999999999993,STABLE,PV_VOLATILE,HIGH,31682.660000000003,341.5,672.948
43,10,95.48852046783625,84.16852046783626,136.89852046783625,56.85852046783625,-11.319999999999993,STABLE,PV_VOLATILE,HIGH,31772.739999999998,343.0,672.948
44,10,95.48852046783625,84.16852046783626,136.89852046783625,56.85852046783625,-11.319999999999993,STABLE,PV_VOLATILE,HIGH,32056.930000000008,343.0,672.948
45,11,92.51772807017545,92.43772807017545,198.43272807017544,37.872728070175455,-0.08000000000000362,VOLATILE,PV_VOLATILE,HIGH,32953.740000000005,343.618,703.1
46,11,92.51772807017545,92.43772807017545,198.43272807017544,37.872728070175455,-0.08000000000000362,VOLATILE,PV_VOLATILE,HIGH,31631.670000000006,343.0,703.1
47,11,92.51772807017545,92.43772807017545,198.43272807017544,37.872728070175455,-0.08000000000000362,VOLATILE,PV_VOLATILE,HIGH,30788.759999999995,340.63,703.1
48,11,92.51772807017545,92.43772807017545,198.43272807017544,37.872728070175455,-0.08000000000000362,VOLATILE,PV_VOLATILE,HIGH,29322.740000000005,335.0,703.1
49,12,73.80561403508771,78.66561403508771,236.50561403508772,27.78561403508772,4.860000000000003,VOLATILE,PV_VOLATILE,HIGH,28900.049999999996,335.0,685.072
50,12,73.80561403508771,78.66561403508771,236.50561403508772,27.78561403508772,4.860000000000003,VOLATILE,PV_VOLATILE,HIGH,28683.86,330.25,685.072
51,12,73.80561403508771,78.66561403508771,236.50561403508772,27.78561403508772,4.860000000000003,VOLATILE,PV_VOLATILE,HIGH,29185.260000000002,326.25,685.072
52,12,73.80561403508771,78.66561403508771,236.50561403508772,27.78561403508772,4.860000000000003,VOLATILE,PV_VOLATILE,HIGH,29595.459999999992,341.5,685.072
53,13,94.46497368421053,132.40497368421052,313.99997368421054,59.66497368421054,37.94,VOLATILE,PV_VOLATILE,HIGH,30866.18,341.5,688.456
54,13,94.46497368421053,132.40497368421052,313.99997368421054,59.66497368421054,37.94,VOLATILE,PV_VOLATILE,HIGH,31223.620000000003,343.0,688.456
55,13,94.46497368421053,132.40497368421052,313.99997368421054,59.66497368421054,37.94,VOLATILE,PV_VOLATILE,HIGH,31648.490000000005,343.0,688.456
56,13,94.46497368421053,132.40497368421052,313.99997368421054,59.66497368421054,37.94,VOLATILE,PV_VOLATILE,HIGH,32114.699999999997,345.0,688.456
57,14,138.8583157894737,208.0483157894737,340.3883157894737,37.3783157894737,69.19,VOLATILE,PV_VOLATILE,HIGH,32402.039999999994,347.0,682.327
58,14,138.8583157894737,208.0483157894737,340.3883157894737,37.3783157894737,69.19,VOLATILE,PV_VOLATILE,HIGH,32756.689999999995,348.5,682.327
59,14,138.8583157894737,208.0483157894737,340.3883157894737,37.3783157894737,69.19,VOLATILE,PV_VOLATILE,HIGH,33125.46000000001,347.0,682.327
60,14,138.8583157894737,208.0483157894737,340.3883157894737,37.3783157894737,69.19,VOLATILE,PV_VOLATILE,HIGH,32685.29,348.5,682.327
61,15,224.12172514619886,260.39672514619883,341.9767251461989,151.36672514619886,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,32158.090000000004,351.25,620.409
62,15,224.12172514619886,260.39672514619883,341.9767251461989,151.36672514619886,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,32154.53,348.5,620.409
63,15,224.12172514619886,260.39672514619883,341.9767251461989,151.36672514619886,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,32043.850000000006,348.33,620.409
64,15,224.12172514619886,260.39672514619883,341.9767251461989,151.36672514619886,36.275000000000006,VOLATILE,PV_VOLATILE,HIGH,31460.440000000002,350.0,620.409
65,16,354.31848830409353,365.6184883040935,399.4084883040935,330.67348830409355,11.299999999999983,STABLE,PV_VOLATILE,HIGH,31203.259999999995,352.0,559.057
66,16,354.31848830409353,365.6184883040935,399.4084883040935,330.67348830409355,11.299999999999983,STABLE,PV_VOLATILE,HIGH,31236.159999999996,351.67,559.057
67,16,354.31848830409353,365.6184883040935,399.4084883040935,330.67348830409355,11.299999999999983,STABLE,PV_VOLATILE,HIGH,31450.089999999997,354.0,559.057
68,16,354.31848830409353,365.6184883040935,399.4084883040935,330.67348830409355,11.299999999999983,STABLE,PV_VOLATILE,HIGH,31385.390000000007,354.0,559.057
69,17,440.0469561403509,430.7669561403509,495.1919561403509,392.21695614035093,-9.280000000000001,STABLE,PV_VOLATILE,MID,31385.799999999996,354.0,436.135
70,17,440.0469561403509,430.7669561403509,495.1919561403509,392.21695614035093,-9.280000000000001,STABLE,PV_VOLATILE,MID,31188.87999999999,354.0,436.135
71,17,440.0469561403509,430.7669561403509,495.1919561403509,392.21695614035093,-9.280000000000001,STABLE,PV_VOLATILE,MID,31270.840000000004,354.0,436.135
72,17,440.0469561403509,430.7669561403509,495.1919561403509,392.21695614035093,-9.280000000000001,STABLE,PV_VOLATILE,MID,31503.740000000005,353.587,436.135
73,18,452.994985380117,447.009985380117,464.39998538011696,375.0599853801169,-5.985000000000014,STABLE,PV_VOLATILE,MID,31804.39,353.444,497.144
74,18,452.994985380117,447.009985380117,464.39998538011696,375.0599853801169,-5.985000000000014,STABLE,PV_VOLATILE,MID,31208.710000000006,350.728,497.144
75,18,452.994985380117,447.009985380117,464.39998538011696,375.0599853801169,-5.985000000000014,STABLE,PV_VOLATILE,MID,30826.379999999997,347.0,497.144
76,18,452.994985380117,461.729985380117,565.414985380117,405.104985380117,8.735000000000014,STABLE,PV_VOLATILE,LOW,30168.460000000006,345.36,497.144
77,19,443.7613421052631,441.68134210526307,580.9063421052631,394.2763421052631,-2.0800000000000125,STABLE,PV_VOLATILE,LOW,29701.22,345.0,346.005
78,19,443.7613421052631,441.68134210526307,580.9063421052631,394.2763421052631,-2.0800000000000125,STABLE,PV_VOLATILE,LOW,29545.950000000004,344.581,346.005
79,19,443.7613421052631,441.68134210526307,580.9063421052631,394.2763421052631,-2.0800000000000125,STABLE,PV_VOLATILE,LOW,28871.870000000003,343.655,346.005
80,19,443.7613421052631,441.68134210526307,580.9063421052631,394.2763421052631,-2.0800000000000125,STABLE,PV_VOLATILE,LOW,28830.899999999994,343.445,346.005
81,20,436.1129649122807,448.6479649122807,579.1579649122807,374.3679649122807,12.534999999999997,VOLATILE,PV_VOLATILE,LOW,28737.619999999995,343.0,345.0
82,20,436.1129649122807,448.6479649122807,579.1579649122807,374.3679649122807,12.534999999999997,VOLATILE,PV_VOLATILE,LOW,28843.930000000008,343.0,345.0
83,20,436.1129649122807,448.6479649122807,579.1579649122807,374.3679649122807,12.534999999999997,VOLATILE,PV_VOLATILE,LOW,28875.660000000003,343.0,345.0
84,20,436.1129649122807,448.6479649122807,579.1579649122807,374.3679649122807,12.534999999999997,VOLATILE,PV_VOLATILE,LOW,29060.690000000002,345.0,345.0
85,21,421.2410877192982,421.2810877192982,454.5060877192982,327.4460877192982,0.040000000000020464,STABLE,PV_VOLATILE,MID,30405.659999999996,345.0,347.267
86,21,421.2410877192982,421.2810877192982,454.5060877192982,327.4460877192982,0.040000000000020464,STABLE,PV_VOLATILE,MID,30319.180000000008,345.0,347.267
87,21,421.2410877192982,435.7310877192982,594.3460877192982,362.7710877192982,14.490000000000009,VOLATILE,PV_VOLATILE,LOW,29816.430000000008,345.0,347.267
88,21,421.2410877192982,435.7310877192982,594.3460877192982,362.7710877192982,14.490000000000009,VOLATILE,PV_VOLATILE,LOW,29131.879999999997,343.0,347.267
89,22,394.3272807017544,406.1322807017543,524.5672807017544,293.72228070175436,11.804999999999978,VOLATILE,PV_VOLATILE,LOW,28596.03,341.5,344.015
90,22,394.3272807017544,406.1322807017543,524.5672807017544,293.72228070175436,11.804999999999978,VOLATILE,PV_VOLATILE,LOW,28436.300000000003,341.5,344.015
91,22,394.3272807017544,406.1322807017543,524.5672807017544,293.72228070175436,11.804999999999978,VOLATILE,PV_VOLATILE,LOW,28047.07,340.0,344.015
92,22,394.3272807017544,406.1322807017543,524.5672807017544,293.72228070175436,11.804999999999978,VOLATILE,PV_VOLATILE,LOW,27454.11,338.33,344.015
93,23,378.16838011695904,381.6133801169591,415.248380116959,318.17838011695903,3.4450000000000216,STABLE,PV_VOLATILE,MID,27955.83,340.0,341.897
94,23,378.16838011695904,398.22838011695904,500.888380116959,299.878380116959,20.060000000000002,STABLE,PV_VOLATILE,LOW,27252.210000000006,336.88,341.897
95,23,378.16838011695904,398.22838011695904,500.888380116959,299.878380116959,20.060000000000002,STABLE,PV_VOLATILE,LOW,26759.210000000006,335.0,341.897
96,23,378.16838011695904,398.22838011695904,500.888380116959,299.878380116959,20.060000000000002,STABLE,PV_VOLATILE,LOW,26459.72,328.0,341.897
