interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
1,0,348.8892750716332,355.3892750716332,422.20227507163327,340.5032750716332,6.5,STABLE,PV_VOLATILE,MID,28508.329999999994,372.525,374.895
2,0,348.8892750716332,355.3892750716332,422.20227507163327,340.5032750716332,6.5,STABLE,PV_VOLATILE,MID,28175.92,371.066,374.895
3,0,348.8892750716332,351.80927507163324,374.74927507163324,302.79927507163325,2.920000000000016,STABLE,PV_VOLATILE,LOW,27398.229999999996,369.618,374.895
4,0,348.8892750716332,351.80927507163324,374.74927507163324,302.79927507163325,2.920000000000016,STABLE,PV_VOLATILE,LOW,26933.96,368.384,374.895
5,1,335.37109742120344,337.68109742120345,354.4280974212035,321.0940974212034,2.3100000000000023,STABLE,PV_VOLATILE,MID,26490.899999999994,368.591,373.462
6,1,335.37109742120344,333.99109742120345,347.3610974212034,121.17109742120346,-1.3799999999999955,STABLE,PV_VOLATILE,LOW,25808.549999999996,368.207,373.462
7,1,335.37109742120344,333.99109742120345,347.3610974212034,121.17109742120346,-1.3799999999999955,STABLE,PV_VOLATILE,LOW,25175.039999999994,366.994,373.462
8,1,335.37109742120344,333.99109742120345,347.3610974212034,121.17109742120346,-1.3799999999999955,STABLE,PV_VOLATILE,LOW,24555.929999999993,365.585,373.462
9,2,322.283547277937,312.45354727793693,360.42354727793696,247.53354727793698,-9.830000000000041,STABLE,PV_VOLATILE,LOW,23812.799999999996,364.461,373.008
10,2,322.283547277937,312.45354727793693,360.42354727793696,247.53354727793698,-9.830000000000041,STABLE,PV_VOLATILE,LOW,23512.039999999994,366.677,373.008
11,2,322.283547277937,312.45354727793693,360.42354727793696,247.53354727793698,-9.830000000000041,STABLE,PV_VOLATILE,LOW,23132.659999999996,366.658,373.008
12,2,322.283547277937,312.45354727793693,360.42354727793696,247.53354727793698,-9.830000000000041,STABLE,PV_VOLATILE,LOW,22560.71,366.66,373.008
13,3,311.3242406876791,304.97424068767907,342.5842406876791,269.1942406876791,-6.350000000000023,STABLE,PV_VOLATILE,LOW,22270.769999999997,366.685,369.784
