interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
21,5,324.37690368271956,324.51190368271955,384.36190368271957,251.93690368271956,0.1349999999999909,VOLATILE,PV_STABLE,MID,18162.190000000002,367.918,350.4
22,5,324.37690368271956,324.51190368271955,384.36190368271957,251.93690368271956,0.1349999999999909,VOLATILE,PV_STABLE,MID,18622.07,369.011,350.4
23,5,324.37690368271956,324.51190368271955,384.36190368271957,251.93690368271956,0.1349999999999909,VOLATILE,PV_STABLE,MID,19130.369999999995,371.698,350.4
24,5,324.37690368271956,324.51190368271955,384.36190368271957,251.93690368271956,0.1349999999999909,VOLATILE,PV_STABLE,MID,19799.78,374.345,350.4
25,6,314.65989518413596,321.994895184136,371.4498951841359,177.75489518413596,7.335000000000008,STABLE,PV_STABLE,HIGH,21195.350000000006,380.543,366.91
26,6,314.65989518413596,321.994895184136,371.4498951841359,177.75489518413596,7.335000000000008,STABLE,PV_STABLE,HIGH,22067.630000000005,385.566,366.91
27,6,314.65989518413596,321.994895184136,371.4498951841359,177.75489518413596,7.335000000000008,STABLE,PV_STABLE,HIGH,22686.93,384.622,366.91
28,6,314.65989518413596,321.994895184136,371.4498951841359,177.75489518413596,7.335000000000008,STABLE,PV_STABLE,HIGH,22560.440000000002,384.455,366.91
29,7,269.2995127478754,285.2345127478754,417.7145127478754,79.60451274787539,15.935000000000002,VOLATILE,PV_STABLE,HIGH,22333.08,382.048,363.15
30,7,269.2995127478754,285.2345127478754,417.7145127478754,79.60451274787539,15.935000000000002,VOLATILE,PV_STABLE,HIGH,21885.880000000005,377.219,363.15
31,7,269.2995127478754,285.2345127478754,417.7145127478754,79.60451274787539,15.935000000000002,VOLATILE,PV_STABLE,HIGH,21632.890000000007,371.181,363.15
32,7,269.2995127478754,285.2345127478754,417.7145127478754,79.60451274787539,15.935000000000002,VOLATILE,PV_STABLE,HIGH,20886.339999999997,366.087,363.15
33,8,183.18155240793203,183.18155240793203,442.751552407932,41.35655240793204,0.0,VOLATILE,PV_STABLE,HIGH,20235.75,370.471,335.92
34,8,183.18155240793203,183.18155240793203,442.751552407932,41.35655240793204,0.0,VOLATILE,PV_STABLE,HIGH,18991.40000000001,360.694,335.92
35,8,183.18155240793203,183.18155240793203,442.751552407932,41.35655240793204,0.0,VOLATILE,PV_STABLE,HIGH,17512.190000000002,352.174,335.92
36,8,183.18155240793203,183.18155240793203,442.751552407932,41.35655240793204,0.0,VOLATILE,PV_STABLE,HIGH,16232.529999999999,336.28,335.92
37,9,114.02952124645893,114.02952124645893,168.69752124645893,90.55452124645892,0.0,VOLATILE,PV_STABLE,HIGH,14588.119999999995,330.753,313.4
38,9,114.02952124645893,114.02952124645893,168.69752124645893,90.55452124645892,0.0,VOLATILE,PV_STABLE,HIGH,13078.050000000003,325.041,313.4
39,9,114.02952124645893,114.02952124645893,168.69752124645893,90.55452124645892,0.0,VOLATILE,PV_STABLE,HIGH,12355.099999999999,329.514,313.4
40,9,114.02952124645893,114.02952124645893,168.69752124645893,90.55452124645892,0.0,VOLATILE,PV_STABLE,HIGH,11623.43,335.068,313.4
41,10,106.66031728045324,105.18031728045324,121.35981728045324,81.50531728045324,-1.4799999999999969,STABLE,PV_STABLE,HIGH,12329.299999999996,355.373,313.76
42,10,106.66031728045324,105.18031728045324,121.35981728045324,81.50531728045324,-1.4799999999999969,STABLE,PV_STABLE,HIGH,12648.799999999988,345.584,313.76
43,10,106.66031728045324,105.18031728045324,121.35981728045324,81.50531728045324,-1.4799999999999969,STABLE,PV_STABLE,HIGH,12103.379999999997,340.155,313.76
44,10,106.66031728045324,105.18031728045324,121.35981728045324,81.50531728045324,-1.4799999999999969,STABLE,PV_STABLE,HIGH,11883.259999999995,329.407,313.76
45,11,103.70675637393768,100.10175637393768,104.15175637393767,71.76675637393768,-3.6050000000000075,STABLE,PV_STABLE,HIGH,12540.550000000003,330.024,313.41
46,11,103.70675637393768,100.10175637393768,104.15175637393767,71.76675637393768,-3.6050000000000075,STABLE,PV_STABLE,HIGH,11477.89,330.47,313.41
47,11,103.70675637393768,100.10175637393768,104.15175637393767,71.76675637393768,-3.6050000000000075,STABLE,PV_STABLE,HIGH,10673.449999999997,325.055,313.41
48,11,103.70675637393768,100.10175637393768,104.15175637393767,71.76675637393768,-3.6050000000000075,STABLE,PV_STABLE,HIGH,9459.620000000003,319.211,313.41
49,12,84.82900283286119,84.82900283286119,91.6540028328612,61.304002832861194,0.0,STABLE,PV_STABLE,HIGH,9241.39,297.16,315.25
50,12,84.82900283286119,84.82900283286119,91.6540028328612,61.304002832861194,0.0,STABLE,PV_STABLE,HIGH,9146.419999999998,286.017,315.25
51,12,84.82900283286119,84.82900283286119,91.6540028328612,61.304002832861194,0.0,STABLE,PV_STABLE,HIGH,10196.400000000001,229.063,315.25
52,12,84.82900283286119,84.82900283286119,91.6540028328612,61.304002832861194,0.0,STABLE,PV_STABLE,HIGH,11590.489999999998,187.088,315.25
53,13,106.15869688385268,106.15869688385268,121.65869688385268,82.37369688385269,0.0,STABLE,PV_STABLE,HIGH,13389.339999999997,252.963,342.9
54,13,106.15869688385268,106.15869688385268,121.65869688385268,82.37369688385269,0.0,STABLE,PV_STABLE,HIGH,14675.599999999991,318.945,342.9
55,13,106.15869688385268,106.15869688385268,121.65869688385268,82.37369688385269,0.0,STABLE,PV_STABLE,HIGH,16018.800000000003,334.055,342.9
56,13,106.15869688385268,106.15869688385268,121.65869688385268,82.37369688385269,0.0,STABLE,PV_STABLE,HIGH,17036.759999999995,352.107,342.9
57,14,150.12412181303117,150.12412181303117,328.08912181303117,124.53412181303116,0.0,VOLATILE,PV_STABLE,HIGH,18083.48999999999,356.035,372.7
58,14,150.12412181303117,150.12412181303117,328.08912181303117,124.53412181303116,0.0,VOLATILE,PV_STABLE,HIGH,19174.82,377.156,372.7
59,14,150.12412181303117,150.12412181303117,328.08912181303117,124.53412181303116,0.0,VOLATILE,PV_STABLE,HIGH,20613.03,375.542,372.7
60,14,150.12412181303117,150.12412181303117,328.08912181303117,124.53412181303116,0.0,VOLATILE,PV_STABLE,HIGH,21691.82,384.339,372.7
61,15,234.0533937677054,260.8958937677054,473.1733937677054,153.66339376770537,26.8425,VOLATILE,PV_STABLE,HIGH,22720.950000000004,384.66,380.24
62,15,234.0533937677054,260.8958937677054,473.1733937677054,153.66339376770537,26.8425,VOLATILE,PV_STABLE,HIGH,23622.280000000006,387.046,380.24
63,15,234.0533937677054,260.8958937677054,473.1733937677054,153.66339376770537,26.8425,VOLATILE,PV_STABLE,HIGH,24802.100000000006,391.646,380.24
64,15,234.0533937677054,260.8958937677054,473.1733937677054,153.66339376770537,26.8425,VOLATILE,PV_STABLE,HIGH,25738.550000000003,412.023,380.24
65,16,359.4314079320113,393.72640793201134,477.1214079320113,321.2114079320113,34.295000000000016,STABLE,PV_STABLE,HIGH,27182.369999999995,391.698,494.46
66,16,359.4314079320113,393.72640793201134,477.1214079320113,321.2114079320113,34.295000000000016,STABLE,PV_STABLE,HIGH,28408.020000000004,395.067,494.46
67,16,359.4314079320113,393.72640793201134,477.1214079320113,321.2114079320113,34.295000000000016,STABLE,PV_STABLE,HIGH,29381.82,488.459,494.46
68,16,359.4314079320113,393.72640793201134,477.1214079320113,321.2114079320113,34.295000000000016,STABLE,PV_STABLE,HIGH,30322.47,488.944,494.46
69,17,442.8366402266289,452.00164022662887,500.12664022662887,386.3166402266289,9.164999999999992,STABLE,PV_STABLE,HIGH,31337.119999999995,486.4,494.43
70,17,442.8366402266289,452.00164022662887,500.12664022662887,386.3166402266289,9.164999999999992,STABLE,PV_STABLE,HIGH,32461.189999999988,491.917,494.43
71,17,442.8366402266289,452.00164022662887,500.12664022662887,386.3166402266289,9.164999999999992,STABLE,PV_STABLE,HIGH,33333.56,498.556,494.43
72,17,442.8366402266289,452.00164022662887,500.12664022662887,386.3166402266289,9.164999999999992,STABLE,PV_STABLE,HIGH,33347.529999999984,502.596,494.43
73,18,454.80534844192636,459.1203484419264,498.2403484419263,413.79034844192637,4.315000000000055,STABLE,PV_STABLE,HIGH,32665.459999999992,499.764,468.36
74,18,454.80534844192636,459.1203484419264,498.2403484419263,413.79034844192637,4.315000000000055,STABLE,PV_STABLE,HIGH,32213.15999999999,493.163,468.36
75,18,454.80534844192636,459.1203484419264,498.2403484419263,413.79034844192637,4.315000000000055,STABLE,PV_STABLE,HIGH,31490.15,489.136,468.36
76,18,454.80534844192636,459.1203484419264,498.2403484419263,413.79034844192637,4.315000000000055,STABLE,PV_STABLE,HIGH,30862.11,487.948,468.36
77,19,443.88282152974506,453.4228215297451,485.46782152974504,420.172821529745,9.539999999999992,STABLE,PV_STABLE,HIGH,30681.379999999997,465.081,382.51
78,19,443.88282152974506,453.4228215297451,485.46782152974504,420.172821529745,9.539999999999992,STABLE,PV_STABLE,HIGH,30402.65,487.679,382.51
79,19,443.88282152974506,453.4228215297451,485.46782152974504,420.172821529745,9.539999999999992,STABLE,PV_STABLE,HIGH,30118.230000000003,502.104,382.51
80,19,443.88282152974506,453.4228215297451,485.46782152974504,420.172821529745,9.539999999999992,STABLE,PV_STABLE,HIGH,29723.740000000005,509.35,382.51
81,20,436.2610311614731,449.0710311614731,487.2760311614731,421.6010311614731,12.810000000000002,STABLE,PV_STABLE,HIGH,29481.789999999994,515.208,379.47
82,20,436.2610311614731,449.0710311614731,487.2760311614731,421.6010311614731,12.810000000000002,STABLE,PV_STABLE,HIGH,29700.67,466.76,379.47
83,20,436.2610311614731,449.0710311614731,487.2760311614731,421.6010311614731,12.810000000000002,STABLE,PV_STABLE,HIGH,29903.21,467.204,379.47
84,20,436.2610311614731,449.0710311614731,487.2760311614731,421.6010311614731,12.810000000000002,STABLE,PV_STABLE,HIGH,30064.199999999997,469.39,379.47
85,21,422.15553824362604,430.70553824362605,470.500538243626,383.525538243626,8.549999999999983,STABLE,PV_STABLE,HIGH,31244.360000000008,461.952,484.47
86,21,422.15553824362604,430.70553824362605,470.500538243626,383.525538243626,8.549999999999983,STABLE,PV_STABLE,HIGH,30818.020000000004,467.34,484.47
87,21,422.15553824362604,430.70553824362605,470.500538243626,383.525538243626,8.549999999999983,STABLE,PV_STABLE,HIGH,30396.08,463.269,484.47
88,21,422.15553824362604,430.70553824362605,470.500538243626,383.525538243626,8.549999999999983,STABLE,PV_STABLE,HIGH,29510.499999999993,436.081,484.47
89,22,394.6570368271955,398.6560368271955,448.8020368271955,341.13203682719546,3.9990000000000236,STABLE,PV_STABLE,HIGH,28790.17,459.528,405.98
90,22,394.6570368271955,398.6560368271955,448.8020368271955,341.13203682719546,3.9990000000000236,STABLE,PV_STABLE,HIGH,28564.789999999994,426.969,405.98
91,22,394.6570368271955,398.6560368271955,448.8020368271955,341.13203682719546,3.9990000000000236,STABLE,PV_STABLE,HIGH,28210.350000000006,429.011,405.98
92,22,394.6570368271955,398.6560368271955,448.8020368271955,341.13203682719546,3.9990000000000236,STABLE,PV_STABLE,HIGH,28154.630000000005,422.874,405.98
93,23,378.2831218130312,388.29312181303123,455.4631218130312,326.9331218130312,10.010000000000048,STABLE,PV_STABLE,HIGH,28286.690000000002,393.438,374.88
94,23,378.2831218130312,388.29312181303123,455.4631218130312,326.9331218130312,10.010000000000048,STABLE,PV_STABLE,HIGH,27645.64,409.359,374.88
95,23,378.2831218130312,388.29312181303123,455.4631218130312,326.9331218130312,10.010000000000048,STABLE,PV_STABLE,HIGH,27009.020000000004,386.52,374.88
96,23,378.2831218130312,388.29312181303123,455.4631218130312,326.9331218130312,10.010000000000048,STABLE,PV_STABLE,HIGH,26219.36,384.572,374.88
