interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
65,16,356.8761350574713,371.9511350574713,399.19013505747125,332.5151350574713,15.074999999999989,STABLE,PV_VOLATILE,HIGH,36620.66,487.737,805.913
66,16,356.8761350574713,371.9511350574713,399.19013505747125,332.5151350574713,15.074999999999989,STABLE,PV_VOLATILE,HIGH,36882.48999999999,483.869,805.913
67,16,356.8761350574713,371.9511350574713,399.19013505747125,332.5151350574713,15.074999999999989,STABLE,PV_VOLATILE,HIGH,37287.869999999995,490.323,805.913
68,16,356.8761350574713,371.9511350574713,399.19013505747125,332.5151350574713,15.074999999999989,STABLE,PV_VOLATILE,HIGH,37422.12999999999,488.808,805.913
69,17,441.71643390804593,435.7214339080459,465.8234339080459,196.8494339080459,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,37848.37000000001,484.167,805.774
70,17,441.71643390804593,435.7214339080459,465.8234339080459,196.8494339080459,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,38641.18000000001,489.076,805.774
71,17,441.71643390804593,435.7214339080459,465.8234339080459,196.8494339080459,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,39249.53,502.876,805.774
72,17,441.71643390804593,435.7214339080459,465.8234339080459,196.8494339080459,-5.9950000000000045,VOLATILE,PV_VOLATILE,HIGH,39402.229999999996,494.345,805.774
73,18,454.1323764367816,440.0873764367816,498.5993764367816,272.0503764367817,-14.045000000000016,STABLE,PV_VOLATILE,HIGH,38822.11,495.328,742.011
74,18,454.1323764367816,441.9773764367816,458.2093764367816,384.39237643678155,-12.155000000000001,STABLE,PV_VOLATILE,MID,38250.94,436.963,742.011
75,18,454.1323764367816,441.9773764367816,458.2093764367816,384.39237643678155,-12.155000000000001,STABLE,PV_VOLATILE,MID,37543.79000000001,425.163,742.011
76,18,454.1323764367816,441.9773764367816,458.2093764367816,384.39237643678155,-12.155000000000001,STABLE,PV_VOLATILE,MID,36941.119999999995,437.306,742.011
77,19,444.04976436781607,441.0997643678161,455.2117643678161,346.61076436781605,-2.950000000000017,STABLE,PV_VOLATILE,MID,36409.630000000005,434.521,455.707
78,19,444.04976436781607,441.0997643678161,455.2117643678161,346.61076436781605,-2.950000000000017,STABLE,PV_VOLATILE,MID,36004.8,428.033,455.707
79,19,444.04976436781607,441.0997643678161,455.2117643678161,346.61076436781605,-2.950000000000017,STABLE,PV_VOLATILE,MID,35489.51999999999,425.976,455.707
80,19,444.04976436781607,441.0997643678161,455.2117643678161,346.61076436781605,-2.950000000000017,STABLE,PV_VOLATILE,MID,35139.18000000001,405.745,455.707
81,20,436.43973850574713,431.0797385057471,446.4927385057471,313.5387385057471,-5.360000000000014,STABLE,PV_VOLATILE,MID,35047.68000000001,419.421,452.977
82,20,436.43973850574713,431.0797385057471,446.4927385057471,313.5387385057471,-5.360000000000014,STABLE,PV_VOLATILE,MID,35317.56,418.887,452.977
83,20,436.43973850574713,431.0797385057471,446.4927385057471,313.5387385057471,-5.360000000000014,STABLE,PV_VOLATILE,MID,35522.39,412.234,452.977
84,20,436.43973850574713,431.0797385057471,446.4927385057471,313.5387385057471,-5.360000000000014,STABLE,PV_VOLATILE,MID,35904.08,425.651,452.977
85,21,421.9752931034483,431.9302931034483,488.25129310344835,370.87629310344823,9.955000000000013,STABLE,PV_VOLATILE,HIGH,36522.37999999999,431.239,448.923
86,21,421.9752931034483,431.9302931034483,488.25129310344835,370.87629310344823,9.955000000000013,STABLE,PV_VOLATILE,HIGH,36108.869999999995,428.853,448.923
87,21,421.9752931034483,423.0302931034483,458.9802931034483,327.83229310344825,1.0550000000000068,STABLE,PV_VOLATILE,MID,35454.159999999996,423.252,448.923
88,21,421.9752931034483,423.0302931034483,458.9802931034483,327.83229310344825,1.0550000000000068,STABLE,PV_VOLATILE,MID,34686.24,406.269,448.923
89,22,394.3812471264368,391.72124712643677,408.6862471264368,279.4112471264368,-2.6599999999999966,STABLE,PV_VOLATILE,MID,33955.12,400.297,437.962
90,22,394.3812471264368,391.72124712643677,408.6862471264368,279.4112471264368,-2.6599999999999966,STABLE,PV_VOLATILE,MID,33692.96,414.833,437.962
91,22,394.3812471264368,391.72124712643677,408.6862471264368,279.4112471264368,-2.6599999999999966,STABLE,PV_VOLATILE,MID,33124.33,410.622,437.962
92,22,394.3812471264368,391.72124712643677,408.6862471264368,279.4112471264368,-2.6599999999999966,STABLE,PV_VOLATILE,MID,32857.670000000006,408.799,437.962
93,23,377.9200775862069,380.57507758620693,410.8980775862069,363.1850775862069,2.655000000000001,STABLE,PV_VOLATILE,MID,32907.93,409.956,415.745
94,23,377.9200775862069,380.57507758620693,410.8980775862069,363.1850775862069,2.655000000000001,STABLE,PV_VOLATILE,MID,32121.1,395.537,415.745
95,23,377.9200775862069,380.57507758620693,410.8980775862069,363.1850775862069,2.655000000000001,STABLE,PV_VOLATILE,MID,31448.549999999996,379.41,415.745
96,23,377.9200775862069,380.57507758620693,410.8980775862069,363.1850775862069,2.655000000000001,STABLE,PV_VOLATILE,MID,30710.22,375.456,415.745
