interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
1,0,348.3402354651163,359.2802354651163,416.77023546511634,335.3352354651163,10.939999999999998,STABLE,PV_VOLATILE,MID,28666.43,363.0,394.305
2,0,348.3402354651163,359.2802354651163,416.77023546511634,335.3352354651163,10.939999999999998,STABLE,PV_VOLATILE,MID,28427.840000000004,373.33,394.305
3,0,348.3402354651163,359.2802354651163,416.77023546511634,335.3352354651163,10.939999999999998,STABLE,PV_VOLATILE,MID,27876.85,380.0,394.305
4,0,348.3402354651163,359.2802354651163,416.77023546511634,335.3352354651163,10.939999999999998,STABLE,PV_VOLATILE,MID,27665.629999999997,389.75,394.305
5,1,334.5827645348837,338.56276453488374,366.7027645348837,319.90776453488377,3.980000000000018,STABLE,PV_VOLATILE,MID,27370.569999999992,388.0,410.0
6,1,334.5827645348837,338.56276453488374,366.7027645348837,319.90776453488377,3.980000000000018,STABLE,PV_VOLATILE,MID,27130.130000000005,393.0,410.0
7,1,334.5827645348837,338.56276453488374,366.7027645348837,319.90776453488377,3.980000000000018,STABLE,PV_VOLATILE,MID,26731.6,402.29,410.0
8,1,334.5827645348837,338.56276453488374,366.7027645348837,319.90776453488377,3.980000000000018,STABLE,PV_VOLATILE,MID,26321.979999999996,398.167,410.0
9,2,321.3583168604651,319.8483168604651,365.1533168604651,299.00331686046513,-1.509999999999991,STABLE,PV_VOLATILE,MID,26099.670000000006,395.28,410.0
10,2,321.3583168604651,319.8483168604651,365.1533168604651,299.00331686046513,-1.509999999999991,STABLE,PV_VOLATILE,MID,25925.96,393.242,410.0
11,2,321.3583168604651,319.8483168604651,365.1533168604651,299.00331686046513,-1.509999999999991,STABLE,PV_VOLATILE,MID,25882.950000000004,395.137,410.0
12,2,321.3583168604651,319.8483168604651,365.1533168604651,299.00331686046513,-1.509999999999991,STABLE,PV_VOLATILE,MID,25739.780000000006,395.196,410.0
13,3,310.2512936046512,312.15129360465124,339.8862936046512,282.8762936046512,1.900000000000034,STABLE,PV_VOLATILE,MID,25677.439999999995,397.878,410.0
14,3,310.2512936046512,312.15129360465124,339.8862936046512,282.8762936046512,1.900000000000034,STABLE,PV_VOLATILE,MID,25578.989999999998,406.239,410.0
15,3,310.2512936046512,312.15129360465124,339.8862936046512,282.8762936046512,1.900000000000034,STABLE,PV_VOLATILE,MID,25493.710000000006,407.484,410.0
16,3,310.2512936046512,312.15129360465124,339.8862936046512,282.8762936046512,1.900000000000034,STABLE,PV_VOLATILE,MID,25590.53,409.831,410.0
17,4,311.1634418604651,318.2284418604652,339.4884418604652,290.12844186046516,7.065000000000026,STABLE,PV_VOLATILE,MID,25751.79,408.0,410.0
18,4,311.1634418604651,318.2284418604652,339.4884418604652,290.12844186046516,7.065000000000026,STABLE,PV_VOLATILE,MID,26469.480000000003,397.5,410.0
19,4,311.1634418604651,318.2284418604652,339.4884418604652,290.12844186046516,7.065000000000026,STABLE,PV_VOLATILE,MID,26439.489999999998,404.67,410.0
20,4,311.1634418604651,318.2284418604652,339.4884418604652,290.12844186046516,7.065000000000026,STABLE,PV_VOLATILE,MID,26860.979999999996,407.2,410.0
21,5,323.155636627907,323.13063662790694,361.900636627907,288.86563662790695,-0.025000000000005684,STABLE,PV_VOLATILE,MID,27679.36,407.4,410.0
22,5,323.155636627907,323.13063662790694,361.900636627907,288.86563662790695,-0.025000000000005684,STABLE,PV_VOLATILE,MID,28292.660000000003,404.0,410.0
