interval,hour,da_pred,rt_p50,rt_p90,rt_p10,delta,stability,day_type,net_bin,net_load_fc,rt_true,da_true
36,8,169.53088059701494,169.53088059701494,354.73688059701493,55.980880597014945,0.0,VOLATILE,PV_STABLE,HIGH,26725.940000000002,375.0,345.425
37,9,98.86548656716418,98.86548656716418,99.62548656716419,74.97348656716419,0.0,VOLATILE,PV_STABLE,HIGH,26512.61,374.78,324.997
38,9,98.86548656716418,98.86548656716418,99.62548656716419,74.97348656716419,0.0,VOLATILE,PV_STABLE,HIGH,26101.660000000003,375.0,324.997
39,9,98.86548656716418,98.86548656716418,99.62548656716419,74.97348656716419,0.0,VOLATILE,PV_STABLE,HIGH,25561.21,371.92,324.997
40,9,98.86548656716418,98.86548656716418,99.62548656716419,74.97348656716419,0.0,VOLATILE,PV_STABLE,HIGH,24917.79,362.0,324.997
41,10,90.02014626865672,90.02014626865672,106.0351462686567,67.37414626865672,0.0,STABLE,PV_STABLE,HIGH,24830.269999999997,372.0,371.966
42,10,90.02014626865672,90.02014626865672,106.0351462686567,67.37414626865672,0.0,STABLE,PV_STABLE,HIGH,24880.6,363.0,371.966
43,10,90.02014626865672,90.02014626865672,106.0351462686567,67.37414626865672,0.0,STABLE,PV_STABLE,HIGH,24344.51000000001,362.0,371.966
44,10,90.02014626865672,90.02014626865672,106.0351462686567,67.37414626865672,0.0,STABLE,PV_STABLE,HIGH,23921.17,355.0,371.966
45,11,86.46823582089553,83.38823582089552,86.47823582089553,57.588235820895534,-3.0800000000000054,STABLE,PV_STABLE,HIGH,23904.769999999997,367.77,361.951
46,11,86.46823582089553,83.38823582089552,86.47823582089553,57.588235820895534,-3.0800000000000054,STABLE,PV_STABLE,HIGH,22921.689999999995,355.0,361.951
47,11,86.46823582089553,83.38823582089552,86.47823582089553,57.588235820895534,-3.0800000000000054,STABLE,PV_STABLE,HIGH,22084.620000000003,360.0,361.951
48,11,86.46823582089553,83.38823582089552,86.47823582089553,57.588235820895534,-3.0800000000000054,STABLE,PV_STABLE,HIGH,20924.600000000006,365.0,361.951
49,12,67.81510149253732,67.81510149253732,79.15510149253731,48.32110149253732,0.0,STABLE,PV_STABLE,HIGH,20588.42,364.0,318.0
50,12,67.81510149253732,67.81510149253732,79.15510149253731,48.32110149253732,0.0,STABLE,PV_STABLE,HIGH,20283.870000000003,363.85,318.0
51,12,67.81510149253732,67.81510149253732,79.15510149253731,48.32110149253732,0.0,STABLE,PV_STABLE,HIGH,20289.03,364.38,318.0
52,12,67.81510149253732,67.81510149253732,79.15510149253731,48.32110149253732,0.0,STABLE,PV_STABLE,HIGH,20654.6,357.269,318.0
53,13,88.69699104477611,88.69699104477611,101.0049910447761,69.47099104477611,0.0,STABLE,PV_STABLE,HIGH,21098.5,343.322,318.778
54,13,88.69699104477611,88.69699104477611,101.0049910447761,69.47099104477611,0.0,STABLE,PV_STABLE,HIGH,21320.800000000003,350.659,318.778
55,13,88.69699104477611,88.69699104477611,101.0049910447761,69.47099104477611,0.0,STABLE,PV_STABLE,HIGH,21698.999999999993,353.883,318.778
56,13,88.69699104477611,88.69699104477611,101.0049910447761,69.47099104477611,0.0,STABLE,PV_STABLE,HIGH,22296.460000000006,346.626,318.778
57,14,133.90219104477612,133.90219104477612,312.8001910447761,126.69819104477612,0.0,VOLATILE,PV_STABLE,HIGH,22829.71,348.715,318.0
58,14,133.90219104477612,133.90219104477612,312.8001910447761,126.69819104477612,0.0,VOLATILE,PV_STABLE,HIGH,23203.15,350.0,318.0
59,14,133.90219104477612,133.90219104477612,312.8001910447761,126.69819104477612,0.0,VOLATILE,PV_STABLE,HIGH,23218.0,358.0,318.0
60,14,133.90219104477612,133.90219104477612,312.8001910447761,126.69819104477612,0.0,VOLATILE,PV_STABLE,HIGH,23286.059999999998,363.33,318.0
61,15,220.954528358209,227.544528358209,462.720528358209,144.80452835820898,6.590000000000003,VOLATILE,PV_STABLE,HIGH,23652.659999999996,354.0,320.544
62,15,220.954528358209,227.544528358209,462.720528358209,144.80452835820898,6.590000000000003,VOLATILE,PV_STABLE,HIGH,24296.649999999994,352.0,320.544
63,15,220.954528358209,227.544528358209,462.720528358209,144.80452835820898,6.590000000000003,VOLATILE,PV_STABLE,HIGH,24788.009999999995,338.33,320.544
64,15,220.954528358209,227.544528358209,462.720528358209,144.80452835820898,6.590000000000003,VOLATILE,PV_STABLE,HIGH,25456.08000000001,321.67,320.544
65,16,352.8336,392.63359999999994,488.48760000000004,313.4236,39.799999999999955,VOLATILE,PV_STABLE,HIGH,26520.839999999997,338.33,468.351
66,16,352.8336,392.63359999999994,488.48760000000004,313.4236,39.799999999999955,VOLATILE,PV_STABLE,HIGH,27356.309999999998,336.88,468.351
67,16,352.8336,392.63359999999994,488.48760000000004,313.4236,39.799999999999955,VOLATILE,PV_STABLE,HIGH,28434.25,333.62,468.351
68,16,352.8336,392.63359999999994,488.48760000000004,313.4236,39.799999999999955,VOLATILE,PV_STABLE,HIGH,29232.050000000003,340.0,468.351
69,17,438.9771074626866,438.9671074626866,498.9251074626866,381.6991074626866,-0.009999999999990905,STABLE,PV_STABLE,HIGH,30077.800000000003,320.0,558.88
70,17,438.9771074626866,438.9671074626866,498.9251074626866,381.6991074626866,-0.009999999999990905,STABLE,PV_STABLE,HIGH,31042.64,314.94,558.88
71,17,438.9771074626866,438.9671074626866,498.9251074626866,381.6991074626866,-0.009999999999990905,STABLE,PV_STABLE,HIGH,31884.429999999993,296.0,558.88
72,17,438.9771074626866,438.9671074626866,498.9251074626866,381.6991074626866,-0.009999999999990905,STABLE,PV_STABLE,HIGH,32595.300000000003,280.93,558.88
73,18,452.08107761194026,453.02107761194026,497.6370776119402,400.49507761194025,0.9399999999999977,STABLE,PV_STABLE,HIGH,33246.89000000001,279.83,558.88
74,18,452.08107761194026,453.02107761194026,497.6370776119402,400.49507761194025,0.9399999999999977,STABLE,PV_STABLE,HIGH,32964.90000000001,278.73,558.88
75,18,452.08107761194026,453.02107761194026,497.6370776119402,400.49507761194025,0.9399999999999977,STABLE,PV_STABLE,HIGH,32384.170000000006,278.73,558.88
76,18,452.08107761194026,453.02107761194026,497.6370776119402,400.49507761194025,0.9399999999999977,STABLE,PV_STABLE,HIGH,31942.5,275.31,558.88
77,19,442.9362119402985,450.7362119402985,483.9602119402985,416.2022119402985,7.800000000000011,STABLE,PV_STABLE,HIGH,31319.4,272.5,558.88
78,19,442.9362119402985,450.7362119402985,483.9602119402985,416.2022119402985,7.800000000000011,STABLE,PV_STABLE,HIGH,30843.57,272.5,558.88
79,19,442.9362119402985,450.7362119402985,483.9602119402985,416.2022119402985,7.800000000000011,STABLE,PV_STABLE,HIGH,30498.32,272.5,558.88
80,19,442.9362119402985,450.7362119402985,483.9602119402985,416.2022119402985,7.800000000000011,STABLE,PV_STABLE,HIGH,30074.92,268.0,558.88
81,20,435.21531641791046,445.8653164179105,493.4353164179105,418.4333164179105,10.650000000000034,STABLE,PV_STABLE,HIGH,29808.120000000003,271.4,554.216
82,20,435.21531641791046,445.8653164179105,493.4353164179105,418.4333164179105,10.650000000000034,STABLE,PV_STABLE,HIGH,30115.97,271.4,554.216
83,20,435.21531641791046,445.8653164179105,493.4353164179105,418.4333164179105,10.650000000000034,STABLE,PV_STABLE,HIGH,30124.18,271.4,554.216
84,20,435.21531641791046,445.8653164179105,493.4353164179105,418.4333164179105,10.650000000000034,STABLE,PV_STABLE,HIGH,30288.839999999997,271.4,554.216
85,21,419.93379402985073,426.30379402985074,487.34579402985065,373.6097940298507,6.3700000000000045,STABLE,PV_STABLE,HIGH,30987.620000000003,271.4,558.88
86,21,419.93379402985073,426.30379402985074,487.34579402985065,373.6097940298507,6.3700000000000045,STABLE,PV_STABLE,HIGH,30297.190000000002,271.62,558.88
87,21,419.93379402985073,426.30379402985074,487.34579402985065,373.6097940298507,6.3700000000000045,STABLE,PV_STABLE,HIGH,29856.989999999998,271.92,558.88
88,21,419.93379402985073,426.30379402985074,487.34579402985065,373.6097940298507,6.3700000000000045,STABLE,PV_STABLE,HIGH,29622.15,272.5,558.88
89,22,393.18540597014925,397.18440597014927,448.19740597014925,329.50540597014924,3.9990000000000236,STABLE,PV_STABLE,HIGH,29000.89,273.6,467.945
90,22,393.18540597014925,397.18440597014927,448.19740597014925,329.50540597014924,3.9990000000000236,STABLE,PV_STABLE,HIGH,28628.54,272.5,467.945
91,22,393.18540597014925,397.18440597014927,448.19740597014925,329.50540597014924,3.9990000000000236,STABLE,PV_STABLE,HIGH,28057.570000000007,272.5,467.945
92,22,393.18540597014925,397.18440597014927,448.19740597014925,329.50540597014924,3.9990000000000236,STABLE,PV_STABLE,HIGH,27792.850000000006,272.5,467.945
93,23,377.8753104477612,396.4753104477612,470.0693104477612,341.77531044776117,18.600000000000023,STABLE,PV_STABLE,HIGH,27538.1,273.6,334.197
94,23,377.8753104477612,396.4753104477612,470.0693104477612,341.77531044776117,18.600000000000023,STABLE,PV_STABLE,HIGH,27115.009999999995,272.5,334.197
95,23,377.8753104477612,396.4753104477612,470.0693104477612,341.77531044776117,18.600000000000023,STABLE,PV_STABLE,HIGH,26790.85,272.5,334.197
96,23,377.8753104477612,396.4753104477612,470.0693104477612,341.77531044776117,18.600000000000023,STABLE,PV_STABLE,HIGH,25903.64,265.83,334.197
